id,rating,return_rate,location,sales,revenue
P7891,10.9,0.06055000000000001,5,14424,14125423.2
P7892,3.8,0.049240000000000006,3,4179,833710.5
P7893,8.7,0.0654,6,1364,101277.0
P7894,1.7000000000000002,0.06699000000000001,2,6109,1829645.5
P7895,2.1,0.0007400000000000001,6,28197,63138722.400000006
P7896,5.7,0.02323,1,6225,1864387.5
P7897,10.6,0.016790000000000003,5,26443,51544017.75
P7898,3.5,0.037970000000000004,1,9141,6163319.25
P7899,10.3,0.05382000000000001,4,19384,18405108.0
P7900,7.1,0.01597,3,29282,50933110.8
P7901,9.5,0.044680000000000004,5,19357,29407154.400000002
P7902,8.6,0.014280000000000001,7,1370,94941.0
P7903,9.6,0.052300000000000006,7,20396,32617283.2
P7904,9.0,0.052890000000000006,4,22384,39377932.800000004
P7905,3.6,0.02356,3,7169,2505565.5
P7906,5.9,0.01042,5,9274,5836128.199999999
P7907,3.8,0.08653000000000001,2,2167,323424.75
P7908,10.4,0.06851,2,14383,12073090.2
P7909,8.3,0.09037,2,13322,13844222.4
P7910,3.3,0.05151000000000001,4,8201,4914449.25
P7911,10.1,0.05371000000000001,2,19347,27554964.75
P7912,3.0,0.0014600000000000001,7,27219,55098060.75
P7913,8.1,0.09072000000000001,1,18322,23072894.599999998
P7914,8.3,0.07973000000000001,7,25387,31721056.5
P7915,7.6,0.08570000000000001,2,14285,9992357.5
P7916,1.5,0.03993,2,14118,15800865.600000001
P7917,6.3,0.035440000000000006,4,10309,5149345.5
P7918,4.8,0.00924,1,26182,51035263.5
P7919,8.3,0.08114,3,8324,5320700.800000001
P7920,6.3,0.07132000000000001,7,15287,16040649.1
P7921,3.8,0.04034,6,17222,17556106.8
P7922,10.1,0.08127000000000001,7,14431,15141726.75
P7923,9.0,4e-05,5,26347,47933097.1
P7924,10.1,0.00642,1,23375,32243474.999999996
P7925,1.1,0.07294,7,11177,6141761.5
P7926,7.4,0.01322,3,25310,47437267.5
P7927,9.8,0.05335,5,10399,5194300.5
P7928,7.3,0.01873,4,16285,19529786.25
P7929,4.8,0.03384,5,2281,317743.3
P7930,10.0,0.055510000000000004,2,15361,13815683.4
P7931,3.6,0.02254,3,14197,11916961.799999999
P7932,2.0,0.00135,3,8175,5225460.0
P7933,5.8,0.010780000000000001,1,24227,40684401.1
P7934,6.0,0.021570000000000002,3,9277,5838016.1
P7935,10.7,0.026230000000000003,2,21363,35872749.6
P7936,9.0,0.0027700000000000003,7,10359,7761480.75
P7937,5.5,0.041350000000000005,7,11304,9317322.0
P7938,9.2,0.09088,1,21341,33596069.25
P7939,7.5,0.058370000000000005,7,9350,5883955.0
P7940,10.4,0.03769,2,9400,4225300.0
P7941,4.0,0.022940000000000002,1,14195,13901163.5
P7942,2.5,0.018840000000000003,4,1157,80180.09999999999
P7943,3.2,0.039920000000000004,1,1179,58360.5
P7944,3.1,0.05113,5,27205,51398406.5
P7945,7.3,0.06408000000000001,6,30339,68239995.75
P7946,1.4,0.0941,4,21117,35459666.4
P7947,4.9,0.029290000000000004,7,23277,40135367.25
P7948,8.0,0.09367,6,1343,79774.2
P7949,1.6,0.00485,6,9179,4951152.6
P7950,9.3,0.010190000000000001,1,26367,41116699.8
P7951,7.4,0.03184,2,25315,47446638.75
P7952,5.0,0.007030000000000001,1,7210,3779842.5
P7953,7.2,0.07852,5,10327,7221671.1
P7954,7.2,0.022180000000000002,1,23279,32111052.599999998
P7955,5.8,0.055170000000000004,2,21243,22294528.5
P7956,3.5,0.07214000000000001,6,17243,14647928.5
P7957,9.0,0.020280000000000003,3,7349,4109560.8000000003
P7958,4.8,0.08553000000000001,1,24236,43606623.0
P7959,3.0,0.00398,1,9185,4954389.0
P7960,10.0,0.029710000000000004,6,15426,11561787.0
P7961,5.8,0.09349,3,16264,13003068.0
P7962,1.0,0.007050000000000001,5,16127,12893536.5
P7963,10.0,0.045020000000000004,3,24373,43853120.25
P7964,7.0,0.012410000000000001,7,21350,35850920.0
P7965,7.0,0.08354,7,17331,20611758.3
P7966,2.6,0.06762,2,13145,10245213.0
P7967,10.9,0.03395,1,21381,26927231.4
P7968,5.5,0.08602000000000001,5,26265,54610188.00000001
P7969,10.1,6.000000000000001e-05,2,27351,59056279.20000001
P7970,10.0,0.00034,3,6384,2294409.5999999996
P7971,6.3,0.043440000000000006,1,12245,7340877.5
P7972,5.2,0.07731,6,22244,39131644.800000004
P7973,10.7,0.0032700000000000003,2,19367,22066759.799999997
P7974,10.0,0.035460000000000005,4,6386,2295128.4
P7975,2.7,0.05065000000000001,6,27205,55069721.25
P7976,9.0,0.00481,3,5320,1327340.0
P7977,10.6,0.0188,5,4436,884982.0
P7978,7.7,0.03885,2,14297,14001052.1
P7979,11.0,0.09439,6,9451,4248224.5
P7980,5.6,0.056530000000000004,5,4254,1273009.5
P7981,8.6,0.056260000000000004,5,18356,24766833.0
P7982,7.6,0.07642,1,26296,47840312.8
P7983,7.7,0.053250000000000006,4,24319,46673024.800000004
P7984,4.5,0.07212,2,9221,4144839.5
P7985,6.8,0.0030700000000000002,1,4297,1028701.7999999999
P7986,10.3,0.00201,1,8367,3342616.5
P7987,10.5,0.04990000000000001,2,14364,15071427.0
P7988,10.1,0.05929,1,20380,24443771.999999996
P7989,1.3,0.013240000000000002,5,4136,1237698.0
P7990,7.8,0.01408,2,17301,20576079.3
P7991,3.8,0.07877,3,25211,50401831.2
P7992,7.5,0.0024400000000000003,1,12286,11784731.200000001
P7993,5.9,0.0094,7,27329,51632679.699999996
P7994,8.7,0.008490000000000001,1,15299,13759920.6
P7995,1.5,0.030000000000000002,3,25138,43973903.4
P7996,1.1,0.06616000000000001,3,12136,10913298.0
P7997,6.1,0.09325000000000001,5,16277,19520192.25
P7998,4.0,0.061040000000000004,4,22188,39033129.6
P7999,6.7,0.07416,6,25296,47411028.0
P8000,5.0,0.048380000000000006,3,6208,1859296.0
P8001,7.4,0.016710000000000003,3,9293,5012644.2
P8002,2.7,0.03334,7,26200,54475040.00000001
P8003,7.4,0.06565,1,24274,29116663.0
P8004,1.1,0.09813000000000001,1,16090,12863955.0
P8005,2.0,0.022920000000000003,3,21136,35491571.2
P8006,2.5,0.033240000000000006,6,19216,18245592.0
P8007,6.2,0.09597000000000001,7,19287,21975607.799999997
P8008,2.9,0.054180000000000006,5,26185,40832889.0
P8009,11.0,0.045380000000000004,4,27436,37024882.0
P8010,1.4,0.05861,3,12130,7271935.0
P8011,4.4,0.06932,3,21232,33424476.0
P8012,1.9,0.0212,4,21140,35498288.0
P8013,4.9,0.04555000000000001,2,24238,40702873.4
P8014,1.5,0.09546,7,26167,47605623.1
P8015,4.7,0.056310000000000006,7,25268,47358549.0
P8016,3.3,0.09326000000000001,2,20184,30260862.0
P8017,9.3,0.056960000000000004,5,21394,33679504.5
P8018,5.2,0.052270000000000004,3,15227,11412636.5
P8019,5.0,0.09937000000000001,6,24244,40712949.199999996
P8020,7.0,0.06477000000000001,7,24351,46734439.2
P8021,6.3,0.06046000000000001,6,22276,34289446.8
P8022,10.0,0.0074,1,4356,1390435.2000000002
P8023,2.6,0.09389,6,11173,7367476.2
P8024,4.0,0.02459,6,15223,11409638.5
P8025,6.3,0.06279,5,1315,78111.0
P8026,4.5,0.09836,2,25206,37793876.4
P8027,1.6,0.02927,2,26095,50865678.75
P8028,4.2,0.03441,7,25229,47285453.25
P8029,2.0,0.06151,6,19172,27305721.0
P8030,11.0,0.07516,4,27429,44418522.599999994
P8031,8.0,0.09106,3,16325,13051837.5
P8032,6.7,0.06241000000000001,7,25317,31633591.5
P8033,2.4,0.08924000000000001,3,10128,7082510.399999999
P8034,10.4,0.027240000000000004,3,8365,5346908.0
P8035,2.5,0.09935000000000001,1,2163,258262.19999999998
P8036,6.4,0.06915,5,26305,54693356.00000001
P8037,5.9,0.01468,4,29302,42473249.0
P8038,7.2,0.030950000000000002,3,20313,32484549.6
P8039,2.0,0.03173,1,9119,4918788.6
P8040,7.0,0.08237000000000001,2,15257,16009170.1
P8041,6.8,0.042120000000000005,3,25275,47371668.75
P8042,6.6,0.057580000000000006,4,20276,28372206.8
P8043,2.4,0.07477,4,25142,47122393.5
P8044,8.3,0.030300000000000004,1,21300,22354350.0
P8045,10.1,0.020640000000000002,3,2352,374438.4
P8046,5.0,0.03248,2,16213,15554752.2
P8047,3.9,0.005940000000000001,7,5214,1821250.1999999997
P8048,8.4,0.04644,2,22327,24548536.5
P8049,9.2,0.004370000000000001,7,14381,10059509.5
P8050,3.4,0.03862,6,21205,26705576.999999996
P8051,1.8,0.010220000000000002,3,29151,59156124.3
P8052,10.5,0.07581,4,24392,35109844.8
P8053,1.9,0.0033900000000000002,5,9187,4129556.5
P8054,2.3,0.06003000000000001,5,4167,1330106.4000000001
P8055,6.4,0.051480000000000005,2,20278,32428577.6
P8056,10.0,0.0049900000000000005,6,12416,7443392.0
P8057,4.3,0.06336,7,21255,35691396.0
P8058,2.0,0.06551,5,21164,26653941.599999998
P8059,8.5,0.028120000000000003,6,20343,32532525.6
P8060,4.8,0.016220000000000002,6,19233,21914080.199999996
P8061,8.9,0.09603,4,27345,44282492.99999999
P8062,8.3,0.04496000000000001,1,25308,44271284.4
P8063,3.4,0.09418000000000001,6,20232,24266260.799999997
P8064,9.6,0.0519,1,16382,15716890.799999999
P8065,9.1,0.06615,3,28339,59490645.75
P8066,4.0,0.0887,6,25245,31543627.5
P8067,2.4,0.01157,7,22205,39063036.0
P8068,6.0,0.01929,7,11301,9314849.25
P8069,1.0,0.028180000000000004,1,24094,40461054.199999996
P8070,8.2,0.04444,2,22336,36837648.0
P8071,2.4,0.034780000000000005,4,6170,2956664.0000000005
P8072,7.0,0.06302,3,20304,28411387.2
P8073,8.0,0.00302,3,4300,1029419.9999999999
P8074,2.2,0.07468000000000001,2,26169,47609261.699999996
P8075,1.7000000000000002,0.09761,3,6119,2199168.6
P8076,8.8,0.048260000000000004,3,14347,14050017.1
P8077,9.7,0.08638000000000001,7,30401,68379449.25
P8078,3.8,0.02289,5,8192,4581785.6
P8079,5.5,0.04293,2,22271,39179143.2
P8080,5.4,0.08435000000000001,2,24204,29032698.0
P8081,2.6,0.041080000000000005,3,12193,8771644.2
P8082,3.1,0.09339,2,11169,9819784.8
P8083,2.9,0.03611,4,14199,14898300.75
P8084,9.1,0.05244000000000001,6,6400,2875200.0
P8085,8.0,0.06662,6,30326,68210755.5
P8086,3.4,0.06955,5,22202,36616648.5
P8087,7.1,0.09906000000000001,5,16299,19546575.75
P8088,5.3,0.07004,5,15276,16029106.799999999
P8089,4.9,0.09116,5,3259,487220.5
P8090,7.0,0.07721,3,24306,29155047.0
P8091,9.5,0.005070000000000001,3,8372,5016921.0
P8092,10.7,0.08278,2,24392,43887306.0
P8093,5.3,0.015470000000000001,2,25260,50499792.0
P8094,2.9,0.03522,7,5233,1958450.25
P8095,7.2,0.02876,3,19304,29326636.8
P8096,7.7,0.09697000000000001,2,17297,17632561.8
P8097,7.6,0.04868,6,14371,16084023.200000001
P8098,1.5,0.05836,1,28106,47201216.4
P8099,10.3,0.03316,4,28370,59555722.5
P8100,1.4,0.08762,1,11084,6090658.0
P8101,1.1,0.0347,3,28111,47209613.4
P8102,6.1,0.02041,4,26289,40995066.599999994
P8103,4.4,0.08204,1,21208,33386694.0
P8104,7.4,0.02994,5,30303,68159022.75
P8105,10.0,0.04927,3,5395,2153684.0000000005
P8106,2.3,0.027970000000000002,4,10190,5089905.0
P8107,2.5,0.028650000000000002,6,30177,63350576.099999994
P8108,5.3,0.09956000000000001,4,27247,58831722.400000006
P8109,8.4,0.05004,6,6360,3047712.0000000005
P8110,6.1,0.05206,4,28295,55438393.5
P8111,3.0,0.09067,4,13167,8551966.5
P8112,9.8,0.02442,4,12382,8907610.799999999
P8113,4.6,0.017050000000000003,7,9256,6656915.2
P8114,2.0,0.08207,6,16141,20647567.2
P8115,2.0,0.09144000000000001,5,9150,4112925.0
P8116,8.3,0.052570000000000006,3,1332,65934.0
P8117,8.1,0.08967000000000001,7,20363,32564509.6
P8118,9.7,0.0635,2,20356,30518733.0
P8119,10.4,0.06784000000000001,4,11369,7496718.6
P8120,5.4,0.05428,6,23286,37474159.8
P8121,3.5,0.054700000000000006,6,19190,18220905.0
P8122,8.2,0.058320000000000004,1,20301,20290849.5
P8123,1.4,0.048810000000000006,3,21139,26622456.599999998
P8124,4.9,0.0228,7,30260,72599792.00000001
P8125,5.5,0.061380000000000004,3,12275,8830635.0
P8126,2.2,0.0015400000000000001,3,23155,26616672.5
P8127,6.0,0.08925000000000001,3,5258,1311871.0
P8128,10.2,0.048920000000000005,7,22434,29599419.599999998
P8129,7.6,0.027000000000000003,5,25337,47487872.25
P8130,7.3,0.027100000000000003,7,4358,1217189.4
P8131,1.4,0.06959,5,28147,39391726.5
P8132,1.6,0.09364,4,10159,7104188.699999999
P8133,7.4,0.034230000000000003,6,22347,36855789.75
P8134,9.7,0.011680000000000001,1,29338,59535603.4
P8135,10.9,0.03365,6,2416,240392.0
P8136,7.3,0.09473000000000001,4,10326,7220971.8
P8137,3.6,0.08003,5,26221,47703865.3
P8138,11.0,0.03955,5,9452,4248674.0
P8139,5.8,0.07704000000000001,1,10246,5117877.0
P8140,9.1,0.08162000000000001,5,5362,1872946.5999999999
P8141,3.5,0.09367,3,5191,1295154.5
P8142,7.0,0.0082,4,30299,68150025.75
P8143,6.9,0.09931000000000001,6,11348,6235726.0
P8144,8.9,0.004860000000000001,5,22367,24592516.5
P8145,8.7,0.019360000000000002,6,15405,11546047.5
P8146,6.5,0.049920000000000006,5,29304,42476148.0
P8147,5.5,0.00776,3,23274,42805540.800000004
P8148,1.9,0.00888,4,18141,26108527.2
P8149,8.3,0.06644,4,25325,47465381.25
P8150,6.1,0.07355,3,27262,55185103.5
P8151,5.0,0.06142,7,26240,51148320.0
P8152,8.4,0.06757,1,3291,738006.75
P8153,9.6,0.042120000000000005,6,16383,18337491.9
P8154,2.2,0.08891,7,12165,11668668.0
P8155,9.8,0.050010000000000006,6,14394,12082323.6
P8156,5.0,0.07088000000000001,6,3258,681899.3999999999
P8157,8.0,0.09649,6,14369,10051115.5
P8158,10.9,0.09316,6,16406,15739916.4
P8159,5.8,0.05152,7,7289,4076008.8000000003
P8160,3.7,0.01366,5,15194,11387903.0
P8161,11.0,0.047310000000000005,3,2401,238899.5
P8162,3.3,0.08233,6,3230,676039.0
P8163,4.5,0.02868,3,1198,83021.4
P8164,7.0,0.00446,5,18300,26337360.0
P8165,1.3,0.028690000000000004,4,29148,50700031.199999996
P8166,8.2,0.07300000000000001,6,7366,3089300.4
P8167,6.1,0.08444,7,19330,22024601.999999996
P8168,7.3,0.07233,5,29309,67973432.80000001
P8169,6.3,0.020100000000000003,4,23290,37480597.0
P8170,8.5,0.08548,1,27306,58959115.20000001
P8171,8.8,0.00116,1,19356,22054226.4
P8172,10.0,0.07417,3,29359,59578218.699999996
P8173,2.2,0.04897000000000001,4,24154,46356356.800000004
P8174,8.1,0.08584000000000001,4,12334,11830772.8
P8175,9.0,0.009470000000000001,1,26325,51314006.25
P8176,9.2,0.00236,4,4356,869022.0
P8177,8.0,0.0063100000000000005,3,25343,50665725.6
P8178,8.2,0.01234,5,4340,1212161.9999999998
P8179,9.9,0.08077000000000001,5,7419,2592940.5
P8180,10.8,0.09737000000000001,4,11436,10054531.200000001
P8181,6.5,0.056130000000000006,6,29332,59523427.6
P8182,7.6,0.09588,1,4306,1374475.2000000002
P8183,5.6,0.05825,7,27269,36799515.5
P8184,11.0,0.04565,4,14435,16155652.0
P8185,9.5,0.06819,4,7396,3101882.4
P8186,4.7,0.03522,7,15257,11435121.5
P8187,2.0,0.014950000000000001,6,1193,88580.25
P8188,5.6,0.04995,6,15267,18308186.400000002
P8189,8.2,0.01493,2,5344,2133324.8000000003
P8190,1.4,0.07292000000000001,1,27126,51249151.8
P8191,5.8,0.04005,5,13307,10371475.799999999
P8192,2.1,0.02917,4,29140,67581488.00000001
P8193,4.8,0.08411,2,15192,17079606.0
P8194,7.1,0.013730000000000001,4,16295,15633423.0
P8195,5.3,0.01327,3,4246,1185907.7999999998
P8196,6.1,0.02213,4,14284,11989989.6
P8197,6.6,0.04825,3,16305,18250186.5
P8198,6.3,0.04107,1,19238,25573073.4
P8199,8.9,0.07065,6,13404,8705898.0
P8200,4.0,0.08947000000000001,5,12234,7334283.0
P8201,10.0,0.00048000000000000007,6,14409,12094914.6
P8202,8.9,0.04759000000000001,6,11379,8753864.7
P8203,9.0,0.07138,7,17372,20660519.599999998
P8204,6.8,0.07122,6,26312,54707910.400000006
P8205,9.6,0.015550000000000001,6,8397,3354601.5
P8206,8.2,0.034480000000000004,4,6331,3033815.2
P8207,7.0,0.02348,7,9327,5030983.8
P8208,5.8,0.04871,5,7272,4066502.4000000004
P8209,5.3,0.030900000000000004,2,12234,11001424.5
P8210,6.1,0.08024,3,3276,685666.7999999999
P8211,6.5,0.047880000000000006,4,23282,32115190.799999997
P8212,4.3,0.08361,2,10204,5096898.0
P8213,2.0,0.09066,1,12123,10174833.9
P8214,10.7,0.04757,2,27370,36935815.0
P8215,5.9,0.0592,3,20254,28341422.2
P8216,8.4,0.028180000000000004,2,23323,40214682.75
P8217,4.2,0.07312,6,23217,40031912.25
P8218,8.4,0.06603,4,25336,44320264.8
P8219,10.7,0.09419000000000001,7,23439,43109008.800000004
P8220,1.7000000000000002,0.0734,6,13170,8553915.0
P8221,4.3,0.007130000000000001,4,3209,719618.25
P8222,8.2,0.0074,2,28317,47555569.8
P8223,1.5,0.01743,5,7141,3993247.2
P8224,5.7,0.025320000000000002,5,10283,7704537.75
P8225,4.3,0.02713,1,3154,471523.0
P8226,9.4,0.038790000000000005,6,2394,357304.5
P8227,2.6,0.03749,5,22173,29255056.199999996
P8228,9.9,0.00167,5,16398,20976321.6
P8229,1.5,0.07605,3,7143,3744717.75
P8230,8.1,0.038520000000000006,1,3310,742267.5
P8231,1.2,0.05879,3,10121,5055439.5
P8232,10.7,0.057510000000000006,7,20420,30614685.0
P8233,4.0,0.09774000000000001,5,9201,4963019.399999999
P8234,5.6,0.034440000000000005,1,22242,34237110.6
P8235,10.5,0.09179000000000001,6,2447,243476.5
P8236,7.9,0.008400000000000001,6,21355,33618108.75
P8237,10.2,0.0703,7,28404,39751398.0
P8238,3.8,0.08720000000000001,2,12161,11664831.200000001
P8239,6.8,0.0103,6,20289,32446168.8
P8240,6.4,0.028450000000000003,4,16287,13021456.5
P8241,4.4,0.02256,4,24238,34888177.199999996
P8242,7.3,0.00128,3,2291,364727.2
P8243,4.6,0.03499,1,29175,50746994.99999999
P8244,6.6,0.08537,5,7336,4102291.2
P8245,9.4,0.08375,6,11398,9394801.5
P8246,9.8,0.023000000000000003,7,5402,2156478.4000000004
P8247,7.4,0.03427,5,20311,32481351.2
P8248,5.1,0.09739,1,3216,769267.2000000001
P8249,9.5,0.04009,5,9383,6748253.600000001
P8250,5.6,0.034440000000000005,5,23278,26758061.0
P8251,5.2,0.07515000000000001,2,26254,54587316.800000004
P8252,1.5,0.03011,2,7097,3472562.0999999996
P8253,5.0,0.02476,3,6245,2618528.4999999995
P8254,7.0,0.07253000000000001,4,11313,6216493.5
P8255,2.9,0.09049,2,9154,5760612.199999999
P8256,9.1,0.05716,2,23351,40262961.75
P8257,5.9,0.0008500000000000001,7,5304,2117356.8000000003
P8258,7.4,0.040100000000000004,2,27301,36842699.5
P8259,4.9,0.05688000000000001,6,21252,26764768.799999997
P8260,7.2,0.04884,3,30286,54496628.4
P8261,10.9,0.018510000000000002,2,23396,37651182.8
P8262,9.2,0.06743,5,21376,33651168.0
P8263,5.2,0.029660000000000002,7,16296,19542978.0
P8264,3.7,0.014050000000000002,7,17245,21974441.25
P8265,10.1,0.013290000000000001,6,4413,1408629.6
P8266,5.8,0.09032000000000001,7,6310,1889845.0
P8267,7.5,0.01034,7,17330,17666202.0
P8268,2.0,0.02373,4,16182,20700014.400000002
P8269,5.7,0.0034100000000000003,3,5270,1577837.9999999998
P8270,4.0,0.01344,7,4218,1346385.6
P8271,7.8,0.08963,6,30353,72822917.60000001
P8272,10.9,0.07221000000000001,2,30404,54708957.599999994
P8273,9.6,0.03844,1,29353,51056608.199999996
P8274,2.3,0.03674,3,27129,58576936.800000004
P8275,2.8,0.03629,2,26152,50976786.0
P8276,4.1,0.08804000000000001,3,17200,14611400.0
P8277,8.4,0.041740000000000006,6,8343,3999634.1999999997
P8278,4.7,0.06663000000000001,5,28210,39479895.0
P8279,9.7,0.08486,6,26407,51473844.75
P8280,3.8,0.08071,4,17184,20436931.2
P8281,7.4,0.06702000000000001,2,25285,37912329.0
P8282,7.3,0.055130000000000005,1,10253,5121373.5
P8283,3.1,0.01564,2,16179,12935110.5
P8284,10.0,0.039850000000000003,7,21451,22512824.5
P8285,1.8,0.01025,7,2205,307156.49999999994
P8286,9.7,0.09359,6,22409,39421912.800000004
P8287,6.0,0.04757,3,21267,31247603.099999998
P8288,4.2,0.030770000000000002,4,1242,92218.5
P8289,10.3,0.04972000000000001,4,25389,31723555.5
P8290,4.8,0.06425,4,15222,15972444.6
P8291,5.6,0.07806,4,29235,63564198.75
P8292,6.6,0.022090000000000002,6,18328,26377657.6
P8293,3.2,0.06519000000000001,5,1215,90213.75
P8294,5.9,0.020380000000000002,1,18224,16392488.0
P8295,9.8,0.055940000000000004,7,29418,42641391.0
P8296,5.0,0.09594000000000001,3,24227,34872343.8
P8297,3.0,0.06198000000000001,4,18166,26144507.2
P8298,4.0,0.0017300000000000002,7,6233,2240140.1999999997
P8299,7.5,0.07142000000000001,5,26323,47889433.9
P8300,7.5,0.04979,3,19274,21960795.599999998
P8301,10.0,0.028870000000000003,7,16398,18354281.4
P8302,9.6,0.03415,3,10358,7760731.5
P8303,1.9,0.07675000000000001,6,27170,36665915.0
P8304,9.5,0.07207000000000001,7,11409,10030792.8
P8305,10.1,0.04843,5,5415,2026563.75
P8306,7.0,0.0013900000000000002,2,4264,1190935.1999999997
P8307,1.4,0.03125,5,15128,18141497.6
P8308,4.8,0.09803,2,21217,33400862.25
P8309,4.7,0.09559000000000001,3,29197,50785261.8
P8310,7.7,0.057940000000000005,5,15324,18376540.8
P8311,2.0,0.00847,2,9123,4920946.2
P8312,5.7,0.02332,2,23215,32022770.999999996
P8313,3.0,0.05550000000000001,4,11215,9243963.75
P8314,6.3,0.07365000000000001,5,3256,584126.4
P8315,9.2,0.06699000000000001,2,9363,6733869.600000001
P8316,10.3,0.037230000000000006,4,18397,19857721.799999997
P8317,10.0,0.05743,6,21425,35976860.0
P8318,9.0,0.03479,7,12397,7432001.5
P8319,3.0,0.06089000000000001,4,9169,6182198.25
P8320,8.0,0.03397,1,9292,6682806.4
P8321,9.3,0.07727,2,18339,16495930.5
P8322,8.2,0.09056,7,3392,608524.8
P8323,10.9,0.07601000000000001,6,4474,1428100.8000000003
P8324,2.2,0.042010000000000006,1,15136,13613318.4
P8325,10.1,0.06994,3,21376,22434112.0
P8326,9.8,0.039400000000000004,6,19398,29469441.6
P8327,2.9,0.055020000000000006,4,22174,24380313.0
P8328,3.7,0.05272,1,1152,85536.0
P8329,1.3,0.06759000000000001,6,28129,55113149.699999996
P8330,8.0,0.07498,3,19298,29317521.6
P8331,5.7,0.09158000000000001,6,25261,31563619.5
P8332,4.0,0.09931000000000001,7,27210,55079842.5
P8333,1.8,0.07089000000000001,7,15162,15909486.6
P8334,4.4,0.09741000000000001,6,11273,9911221.6
P8335,9.9,0.00474,7,5409,1889363.6999999997
P8336,2.9,0.06932,6,28204,55260097.199999996
P8337,4.0,0.015360000000000002,7,14248,15946361.600000001
P8338,10.9,0.020780000000000003,5,28402,39748599.0
P8339,4.9,0.061470000000000004,7,6261,2812754.25
P8340,4.3,0.026000000000000002,2,10195,7129363.5
P8341,8.6,0.05670000000000001,4,5332,1330334.0
P8342,1.9,0.045630000000000004,1,30116,63222518.79999999
P8343,5.8,0.06406,3,1230,97416.0
P8344,4.9,0.08560000000000001,4,13273,13793301.600000001
P8345,8.6,0.09759000000000001,4,19314,18338643.0
P8346,4.9,0.057710000000000004,2,13203,10290418.2
P8347,10.6,0.08823,1,18383,24803262.75
P8348,2.9,0.033420000000000005,1,20171,30241371.75
P8349,4.2,0.05199,1,16190,12943905.0
P8350,4.4,0.01581,5,11225,6168137.5
P8351,10.6,0.09326000000000001,1,25376,44390236.8
P8352,10.1,0.015090000000000001,7,16448,19725264.0
P8353,1.1,0.04657000000000001,7,25190,50359848.0
P8354,9.2,0.02179,3,19369,22069038.599999998
P8355,4.4,0.00591,2,1199,83090.7
P8356,10.9,0.012100000000000001,2,10398,8310081.600000001
P8357,2.4,0.08306000000000001,2,10146,8108683.2
P8358,6.3,0.00877,6,26278,47807565.4
P8359,6.2,0.08586,6,11283,6200008.5
P8360,1.1,0.031920000000000004,6,6176,1849712.0
P8361,7.4,0.049240000000000006,1,14268,11976559.2
P8362,9.6,0.09953000000000001,7,20400,24467759.999999996
P8363,10.0,0.09672000000000001,2,30379,54663972.599999994
P8364,8.1,0.09871,7,9381,6325139.25
P8365,1.0,0.05126000000000001,7,29148,67600041.60000001
P8366,2.6,0.018490000000000003,2,21127,35476458.4
P8367,7.6,0.06216000000000001,4,7297,4080482.4000000004
P8368,9.2,0.004940000000000001,5,18402,23173638.599999998
P8369,3.0,0.01191,3,29178,50752213.199999996
P8370,10.1,0.05782,2,16358,20925153.6
P8371,5.0,0.053230000000000006,2,9212,6625270.4
P8372,9.2,0.038520000000000006,5,7363,3602715.8999999994
P8373,2.7,0.07052,2,19158,25466729.4
P8374,4.4,0.03724,1,18208,19653715.2
P8375,2.3,0.0604,6,18187,24538809.75
P8376,5.9,0.06264,3,2291,341931.75
P8377,10.2,0.06366000000000001,2,22398,24626601.0
P8378,4.4,0.0061200000000000004,1,10204,7645347.0
P8379,2.4,0.027170000000000003,6,14160,15847872.0
P8380,5.8,0.07395,6,23278,40137091.5
P8381,7.9,0.07297000000000001,5,3328,696550.3999999999
P8382,5.0,0.03798,2,15205,18233836.0
P8383,2.0,0.05401,6,23168,37284262.4
P8384,2.4,0.07279000000000001,5,25207,50393834.4
P8385,2.7,0.03422,1,14155,11881707.0
P8386,10.3,0.09408000000000001,6,28427,63653738.400000006
P8387,5.3,0.07501000000000001,1,10217,5103391.5
P8388,3.9,0.05713000000000001,3,6193,2782205.25
P8389,7.7,0.08234000000000001,1,2292,228054.0
P8390,8.3,0.06931000000000001,3,24343,40879199.9
P8391,6.7,0.028810000000000002,3,17270,14670865.0
P8392,10.1,0.0639,7,2403,239098.5
P8393,5.7,0.08799000000000001,2,20219,28292446.7
P8394,5.8,0.023950000000000003,1,25229,47285453.25
P8395,4.0,0.049580000000000006,2,11206,7389236.399999999
P8396,6.7,0.08646000000000001,2,8289,5298328.800000001
P8397,5.8,0.08647,2,18211,22933112.3
P8398,9.2,0.06843,4,28385,47669768.99999999
P8399,9.1,0.04265,7,16386,13100607.0
P8400,6.0,0.062020000000000006,6,24276,29119062.0
P8401,8.0,0.025880000000000004,7,24377,43860317.25
P8402,2.1,0.01013,1,21117,22162291.5
P8403,1.3,0.05237000000000001,7,4185,1168870.4999999998
P8404,7.9,0.031120000000000002,2,24309,46653832.800000004
P8405,10.2,0.07970000000000001,6,10391,6228365.399999999
P8406,10.5,0.04521000000000001,7,24413,40996750.9
P8407,5.9,0.028530000000000003,3,27251,51485314.3
P8408,4.0,0.00127,3,9201,4135849.5
P8409,10.1,0.04274,2,20367,28499543.099999998
P8410,2.6,0.02866,7,4191,836104.5
P8411,9.5,0.031380000000000005,6,20385,32599692.0
P8412,10.0,0.07881,6,6442,2894068.5
P8413,10.4,0.06698000000000001,5,22417,29576989.799999997
P8414,6.1,0.06620000000000001,6,26293,54668405.60000001
