id,color,category,price,rating,base_discount,net_price
P8004,2,5,1599,1.1,0.5,799.5
P8005,2,1,2099,2.0,0.8,1679.2
P8006,5,5,1899,2.5,0.5,949.5
P8007,1,4,1899,6.2,0.6,1139.3999999999999
P8008,2,4,2599,2.9,0.6,1559.3999999999999
P8009,5,5,2699,11.0,0.5,1349.5
P8010,3,5,1199,1.4,0.5,599.5
P8011,4,2,2099,4.4,0.75,1574.25
P8012,3,1,2099,1.9,0.8,1679.2
P8013,4,3,2399,4.9,0.7,1679.3
P8014,4,3,2599,1.5,0.7,1819.3
P8015,3,2,2499,4.7,0.75,1874.25
P8016,4,2,1999,3.3,0.75,1499.25
P8017,3,2,2099,9.3,0.75,1574.25
P8018,3,5,1499,5.2,0.5,749.5
P8019,2,3,2399,5.0,0.7,1679.3
P8020,4,1,2399,7.0,0.8,1919.2
P8021,1,3,2199,6.3,0.7,1539.3
P8022,1,1,399,10.0,0.8,319.20000000000005
P8023,2,4,1099,2.6,0.6,659.4
P8024,2,5,1499,4.0,0.5,749.5
P8025,5,4,99,6.3,0.6,59.4
P8026,4,4,2499,4.5,0.6,1499.3999999999999
P8027,1,2,2599,1.6,0.75,1949.25
P8028,1,2,2499,4.2,0.75,1874.25
P8029,2,2,1899,2.0,0.75,1424.25
P8030,4,4,2699,11.0,0.6,1619.3999999999999
P8031,2,5,1599,8.0,0.5,799.5
P8032,4,5,2499,6.7,0.5,1249.5
P8033,1,3,999,2.4,0.7,699.3
P8034,1,1,799,10.4,0.8,639.2
P8035,5,4,199,2.5,0.6,119.39999999999999
P8036,3,1,2599,6.4,0.8,2079.2000000000003
P8037,5,5,2899,5.9,0.5,1449.5
P8038,4,1,1999,7.2,0.8,1599.2
P8039,4,4,899,2.0,0.6,539.4
P8040,1,3,1499,7.0,0.7,1049.3
P8041,1,2,2499,6.8,0.75,1874.25
P8042,2,3,1999,6.6,0.7,1399.3
P8043,2,2,2499,2.4,0.75,1874.25
P8044,2,5,2099,8.3,0.5,1049.5
P8045,1,1,199,10.1,0.8,159.20000000000002
P8046,3,4,1599,5.0,0.6,959.4
P8047,1,3,499,3.9,0.7,349.29999999999995
P8048,5,5,2199,8.4,0.5,1099.5
P8049,3,5,1399,9.2,0.5,699.5
P8050,3,4,2099,3.4,0.6,1259.3999999999999
P8051,3,3,2899,1.8,0.7,2029.3
P8052,2,4,2399,10.5,0.6,1439.3999999999999
P8053,5,5,899,1.9,0.5,449.5
P8054,3,1,399,2.3,0.8,319.20000000000005
P8055,3,1,1999,6.4,0.8,1599.2
P8056,4,5,1199,10.0,0.5,599.5
P8057,2,1,2099,4.3,0.8,1679.2
P8058,4,4,2099,2.0,0.6,1259.3999999999999
P8059,2,1,1999,8.5,0.8,1599.2
P8060,2,4,1899,4.8,0.6,1139.3999999999999
P8061,2,4,2699,8.9,0.6,1619.3999999999999
P8062,2,3,2499,8.3,0.7,1749.3
P8063,4,4,1999,3.4,0.6,1199.3999999999999
P8064,5,4,1599,9.6,0.6,959.4
P8065,1,2,2799,9.1,0.75,2099.25
P8066,4,5,2499,4.0,0.5,1249.5
P8067,3,1,2199,2.4,0.8,1759.2
P8068,4,2,1099,6.0,0.75,824.25
P8069,2,3,2399,1.0,0.7,1679.3
P8070,4,2,2199,8.2,0.75,1649.25
P8071,4,1,599,2.4,0.8,479.20000000000005
P8072,3,3,1999,7.0,0.7,1399.3
P8073,2,4,399,8.0,0.6,239.39999999999998
P8074,5,3,2599,2.2,0.7,1819.3
P8075,2,4,599,1.7000000000000002,0.6,359.4
P8076,3,3,1399,8.8,0.7,979.3
P8077,3,2,2999,9.7,0.75,2249.25
P8078,1,3,799,3.8,0.7,559.3
P8079,5,1,2199,5.5,0.8,1759.2
P8080,1,5,2399,5.4,0.5,1199.5
P8081,5,4,1199,2.6,0.6,719.4
P8082,4,1,1099,3.1,0.8,879.2
P8083,5,2,1399,2.9,0.75,1049.25
P8084,3,2,599,9.1,0.75,449.25
P8085,1,2,2999,8.0,0.75,2249.25
P8086,2,2,2199,3.4,0.75,1649.25
P8087,1,2,1599,7.1,0.75,1199.25
P8088,3,3,1499,5.3,0.7,1049.3
P8089,3,5,299,4.9,0.5,149.5
P8090,4,5,2399,7.0,0.5,1199.5
P8091,3,2,799,9.5,0.75,599.25
P8092,4,2,2399,10.7,0.75,1799.25
P8093,5,1,2499,5.3,0.8,1999.2
P8094,5,2,499,2.9,0.75,374.25
P8095,4,1,1899,7.2,0.8,1519.2
P8096,2,4,1699,7.7,0.6,1019.4
P8097,5,1,1399,7.6,0.8,1119.2
P8098,2,4,2799,1.5,0.6,1679.3999999999999
P8099,1,2,2799,10.3,0.75,2099.25
P8100,1,5,1099,1.4,0.5,549.5
P8101,4,4,2799,1.1,0.6,1679.3999999999999
P8102,4,4,2599,6.1,0.6,1559.3999999999999
P8103,4,2,2099,4.4,0.75,1574.25
P8104,1,2,2999,7.4,0.75,2249.25
P8105,4,1,499,10.0,0.8,399.20000000000005
P8106,5,5,999,2.3,0.5,499.5
P8107,1,3,2999,2.5,0.7,2099.2999999999997
P8108,4,1,2699,5.3,0.8,2159.2000000000003
P8109,4,1,599,8.4,0.8,479.20000000000005
P8110,5,3,2799,6.1,0.7,1959.3
P8111,1,5,1299,3.0,0.5,649.5
P8112,4,4,1199,9.8,0.6,719.4
P8113,1,1,899,4.6,0.8,719.2
P8114,1,1,1599,2.0,0.8,1279.2
P8115,1,5,899,2.0,0.5,449.5
P8116,4,5,99,8.3,0.5,49.5
P8117,3,1,1999,8.1,0.8,1599.2
P8118,2,2,1999,9.7,0.75,1499.25
P8119,1,4,1099,10.4,0.6,659.4
P8120,3,3,2299,5.4,0.7,1609.3
P8121,1,5,1899,3.5,0.5,949.5
P8122,4,5,1999,8.2,0.5,999.5
P8123,4,4,2099,1.4,0.6,1259.3999999999999
P8124,1,1,2999,4.9,0.8,2399.2000000000003
P8125,5,4,1199,5.5,0.6,719.4
P8126,4,5,2299,2.2,0.5,1149.5
P8127,4,5,499,6.0,0.5,249.5
P8128,3,4,2199,10.2,0.6,1319.3999999999999
P8129,5,2,2499,7.6,0.75,1874.25
P8130,4,3,399,7.3,0.7,279.29999999999995
P8131,3,5,2799,1.4,0.5,1399.5
P8132,4,3,999,1.6,0.7,699.3
P8133,4,2,2199,7.4,0.75,1649.25
P8134,2,3,2899,9.7,0.7,2029.3
P8135,2,5,199,10.9,0.5,99.5
P8136,4,3,999,7.3,0.7,699.3
P8137,3,3,2599,3.6,0.7,1819.3
P8138,4,5,899,11.0,0.5,449.5
P8139,5,5,999,5.8,0.5,499.5
P8140,3,3,499,9.1,0.7,349.29999999999995
P8141,5,5,499,3.5,0.5,249.5
P8142,4,2,2999,7.0,0.75,2249.25
P8143,5,5,1099,6.9,0.5,549.5
P8144,2,5,2199,8.9,0.5,1099.5
P8145,5,5,1499,8.7,0.5,749.5
P8146,5,5,2899,6.5,0.5,1449.5
P8147,5,1,2299,5.5,0.8,1839.2
P8148,3,1,1799,1.9,0.8,1439.2
P8149,2,2,2499,8.3,0.75,1874.25
P8150,4,2,2699,6.1,0.75,2024.25
P8151,1,2,2599,5.0,0.75,1949.25
P8152,1,2,299,8.4,0.75,224.25
P8153,2,3,1599,9.6,0.7,1119.3
P8154,1,1,1199,2.2,0.8,959.2
P8155,2,4,1399,9.8,0.6,839.4
P8156,3,3,299,5.0,0.7,209.29999999999998
P8157,5,5,1399,8.0,0.5,699.5
P8158,1,4,1599,10.9,0.6,959.4
P8159,2,1,699,5.8,0.8,559.2
P8160,2,5,1499,3.7,0.5,749.5
P8161,1,5,199,11.0,0.5,99.5
P8162,5,3,299,3.3,0.7,209.29999999999998
P8163,1,3,99,4.5,0.7,69.3
P8164,2,1,1799,7.0,0.8,1439.2
P8165,4,4,2899,1.3,0.6,1739.3999999999999
P8166,5,4,699,8.2,0.6,419.4
P8167,5,4,1899,6.1,0.6,1139.3999999999999
P8168,2,1,2899,7.3,0.8,2319.2000000000003
P8169,5,3,2299,6.3,0.7,1609.3
P8170,3,1,2699,8.5,0.8,2159.2000000000003
P8171,5,4,1899,8.8,0.6,1139.3999999999999
P8172,1,3,2899,10.0,0.7,2029.3
P8173,1,1,2399,2.2,0.8,1919.2
P8174,3,1,1199,8.1,0.8,959.2
P8175,3,2,2599,9.0,0.75,1949.25
P8176,2,5,399,9.2,0.5,199.5
P8177,4,1,2499,8.0,0.8,1999.2
P8178,3,3,399,8.2,0.7,279.29999999999995
P8179,5,5,699,9.9,0.5,349.5
P8180,5,1,1099,10.8,0.8,879.2
P8181,5,3,2899,6.5,0.7,2029.3
P8182,3,1,399,7.6,0.8,319.20000000000005
P8183,1,5,2699,5.6,0.5,1349.5
P8184,3,1,1399,11.0,0.8,1119.2
P8185,5,4,699,9.5,0.6,419.4
P8186,2,5,1499,4.7,0.5,749.5
P8187,5,2,99,2.0,0.75,74.25
P8188,1,1,1499,5.6,0.8,1199.2
P8189,5,1,499,8.2,0.8,399.20000000000005
P8190,4,3,2699,1.4,0.7,1889.3
P8191,5,4,1299,5.8,0.6,779.4
P8192,1,1,2899,2.1,0.8,2319.2000000000003
P8193,1,2,1499,4.8,0.75,1124.25
P8194,3,4,1599,7.1,0.6,959.4
P8195,3,3,399,5.3,0.7,279.29999999999995
P8196,4,4,1399,6.1,0.6,839.4
P8197,5,3,1599,6.6,0.7,1119.3
P8198,1,3,1899,6.3,0.7,1329.3
P8199,5,5,1299,8.9,0.5,649.5
P8200,4,5,1199,4.0,0.5,599.5
P8201,4,4,1399,10.0,0.6,839.4
P8202,4,3,1099,8.9,0.7,769.3
P8203,2,3,1699,9.0,0.7,1189.3
P8204,3,1,2599,6.8,0.8,2079.2000000000003
P8205,3,5,799,9.6,0.5,399.5
P8206,1,1,599,8.2,0.8,479.20000000000005
P8207,3,4,899,7.0,0.6,539.4
P8208,4,1,699,5.8,0.8,559.2
P8209,4,2,1199,5.3,0.75,899.25
P8210,5,3,299,6.1,0.7,209.29999999999998
P8211,3,4,2299,6.5,0.6,1379.3999999999999
P8212,5,5,999,4.3,0.5,499.5
P8213,4,3,1199,2.0,0.7,839.3
P8214,1,5,2699,10.7,0.5,1349.5
P8215,2,3,1999,5.9,0.7,1399.3
P8216,4,2,2299,8.4,0.75,1724.25
P8217,2,2,2299,4.2,0.75,1724.25
P8218,3,3,2499,8.4,0.7,1749.3
P8219,3,1,2299,10.7,0.8,1839.2
P8220,5,5,1299,1.7000000000000002,0.5,649.5
P8221,1,2,299,4.3,0.75,224.25
P8222,4,4,2799,8.2,0.6,1679.3999999999999
P8223,3,1,699,1.5,0.8,559.2
P8224,4,2,999,5.7,0.75,749.25
P8225,1,5,299,4.3,0.5,149.5
P8226,3,2,199,9.4,0.75,149.25
P8227,1,4,2199,2.6,0.6,1319.3999999999999
P8228,3,1,1599,9.9,0.8,1279.2
P8229,4,2,699,1.5,0.75,524.25
P8230,4,2,299,8.1,0.75,224.25
P8231,4,5,999,1.2,0.5,499.5
P8232,1,2,1999,10.7,0.75,1499.25
P8233,2,4,899,4.0,0.6,539.4
P8234,3,3,2199,5.6,0.7,1539.3
P8235,4,5,199,10.5,0.5,99.5
P8236,5,2,2099,7.9,0.75,1574.25
P8237,2,5,2799,10.2,0.5,1399.5
P8238,1,1,1199,3.8,0.8,959.2
P8239,1,1,1999,6.8,0.8,1599.2
P8240,3,5,1599,6.4,0.5,799.5
P8241,4,4,2399,4.4,0.6,1439.3999999999999
P8242,2,1,199,7.3,0.8,159.20000000000002
P8243,1,4,2899,4.6,0.6,1739.3999999999999
P8244,5,1,699,6.6,0.8,559.2
P8245,3,2,1099,9.4,0.75,824.25
P8246,2,1,499,9.8,0.8,399.20000000000005
P8247,3,1,1999,7.4,0.8,1599.2
P8248,2,1,299,5.1,0.8,239.20000000000002
P8249,3,1,899,9.5,0.8,719.2
P8250,5,5,2299,5.6,0.5,1149.5
P8251,5,1,2599,5.2,0.8,2079.2000000000003
P8252,2,3,699,1.5,0.7,489.29999999999995
P8253,3,3,599,5.0,0.7,419.29999999999995
P8254,5,5,1099,7.0,0.5,549.5
P8255,3,3,899,2.9,0.7,629.3
P8256,4,2,2299,9.1,0.75,1724.25
P8257,2,1,499,5.9,0.8,399.20000000000005
P8258,3,5,2699,7.4,0.5,1349.5
P8259,2,4,2099,4.9,0.6,1259.3999999999999
P8260,3,4,2999,7.2,0.6,1799.3999999999999
P8261,2,3,2299,10.9,0.7,1609.3
P8262,2,2,2099,9.2,0.75,1574.25
P8263,5,2,1599,5.2,0.75,1199.25
P8264,4,2,1699,3.7,0.75,1274.25
P8265,2,1,399,10.1,0.8,319.20000000000005
P8266,5,5,599,5.8,0.5,299.5
P8267,1,4,1699,7.5,0.6,1019.4
P8268,5,1,1599,2.0,0.8,1279.2
P8269,4,4,499,5.7,0.6,299.4
P8270,1,1,399,4.0,0.8,319.20000000000005
P8271,4,1,2999,7.8,0.8,2399.2000000000003
P8272,3,4,2999,10.9,0.6,1799.3999999999999
P8273,3,4,2899,9.6,0.6,1739.3999999999999
P8274,1,1,2699,2.3,0.8,2159.2000000000003
P8275,4,2,2599,2.8,0.75,1949.25
P8276,4,5,1699,4.1,0.5,849.5
P8277,2,4,799,8.4,0.6,479.4
P8278,1,5,2799,4.7,0.5,1399.5
P8279,4,2,2599,9.7,0.75,1949.25
P8280,2,3,1699,3.8,0.7,1189.3
P8281,2,4,2499,7.4,0.6,1499.3999999999999
P8282,1,5,999,7.3,0.5,499.5
P8283,4,5,1599,3.1,0.5,799.5
P8284,5,5,2099,10.0,0.5,1049.5
P8285,5,3,199,1.8,0.7,139.29999999999998
P8286,3,1,2199,9.7,0.8,1759.2
P8287,2,3,2099,6.0,0.7,1469.3
P8288,5,2,99,4.2,0.75,74.25
P8289,3,5,2499,10.3,0.5,1249.5
P8290,1,3,1499,4.8,0.7,1049.3
P8291,1,2,2899,5.6,0.75,2174.25
P8292,4,1,1799,6.6,0.8,1439.2
P8293,5,2,99,3.2,0.75,74.25
P8294,2,5,1799,5.9,0.5,899.5
P8295,4,5,2899,9.8,0.5,1449.5
P8296,3,4,2399,5.0,0.6,1439.3999999999999
P8297,1,1,1799,3.0,0.8,1439.2
P8298,3,4,599,4.0,0.6,359.4
P8299,2,3,2599,7.5,0.7,1819.3
P8300,1,4,1899,7.5,0.6,1139.3999999999999
P8301,1,3,1599,10.0,0.7,1119.3
P8302,1,2,999,9.6,0.75,749.25
P8303,2,5,2699,1.9,0.5,1349.5
P8304,4,1,1099,9.5,0.8,879.2
P8305,4,2,499,10.1,0.75,374.25
P8306,1,3,399,7.0,0.7,279.29999999999995
P8307,2,1,1499,1.4,0.8,1199.2
P8308,4,2,2099,4.8,0.75,1574.25
P8309,1,4,2899,4.7,0.6,1739.3999999999999
P8310,2,1,1499,7.7,0.8,1199.2
P8311,2,4,899,2.0,0.6,539.4
P8312,1,4,2299,5.7,0.6,1379.3999999999999
P8313,5,2,1099,3.0,0.75,824.25
P8314,1,4,299,6.3,0.6,179.4
P8315,5,1,899,9.2,0.8,719.2
P8316,4,4,1799,10.3,0.6,1079.3999999999999
P8317,3,1,2099,10.0,0.8,1679.2
P8318,5,5,1199,9.0,0.5,599.5
P8319,2,2,899,3.0,0.75,674.25
P8320,1,1,899,8.0,0.8,719.2
P8321,1,5,1799,9.3,0.5,899.5
P8322,5,4,299,8.2,0.6,179.4
P8323,5,1,399,10.9,0.8,319.20000000000005
P8324,3,4,1499,2.2,0.6,899.4
P8325,1,5,2099,10.1,0.5,1049.5
P8326,2,1,1899,9.8,0.8,1519.2
P8327,2,5,2199,2.9,0.5,1099.5
P8328,1,2,99,3.7,0.75,74.25
P8329,1,3,2799,1.3,0.7,1959.3
P8330,2,1,1899,8.0,0.8,1519.2
P8331,1,5,2499,5.7,0.5,1249.5
P8332,1,2,2699,4.0,0.75,2024.25
P8333,1,3,1499,1.8,0.7,1049.3
P8334,5,1,1099,4.4,0.8,879.2
P8335,2,3,499,9.9,0.7,349.29999999999995
P8336,3,3,2799,2.9,0.7,1959.3
P8337,3,1,1399,4.0,0.8,1119.2
P8338,1,5,2799,10.9,0.5,1399.5
P8339,2,2,599,4.9,0.75,449.25
P8340,2,3,999,4.3,0.7,699.3
P8341,1,5,499,8.6,0.5,249.5
P8342,4,3,2999,1.9,0.7,2099.2999999999997
P8343,1,1,99,5.8,0.8,79.2
P8344,5,1,1299,4.9,0.8,1039.2
P8345,1,5,1899,8.6,0.5,949.5
P8346,1,4,1299,4.9,0.6,779.4
P8347,4,2,1799,10.6,0.75,1349.25
P8348,5,2,1999,2.9,0.75,1499.25
P8349,4,5,1599,4.2,0.5,799.5
P8350,1,5,1099,4.4,0.5,549.5
P8351,2,3,2499,10.6,0.7,1749.3
P8352,4,2,1599,10.1,0.75,1199.25
P8353,5,1,2499,1.1,0.8,1999.2
P8354,4,4,1899,9.2,0.6,1139.3999999999999
P8355,3,3,99,4.4,0.7,69.3
P8356,3,1,999,10.9,0.8,799.2
P8357,4,1,999,2.4,0.8,799.2
P8358,2,3,2599,6.3,0.7,1819.3
P8359,2,5,1099,6.2,0.5,549.5
P8360,5,5,599,1.1,0.5,299.5
P8361,1,4,1399,7.4,0.6,839.4
P8362,2,4,1999,9.6,0.6,1199.3999999999999
P8363,4,4,2999,10.0,0.6,1799.3999999999999
P8364,5,2,899,8.1,0.75,674.25
P8365,2,1,2899,1.0,0.8,2319.2000000000003
P8366,1,1,2099,2.6,0.8,1679.2
P8367,2,1,699,7.6,0.8,559.2
P8368,4,3,1799,9.2,0.7,1259.3
P8369,3,4,2899,3.0,0.6,1739.3999999999999
P8370,2,1,1599,10.1,0.8,1279.2
P8371,3,1,899,5.0,0.8,719.2
P8372,1,3,699,9.2,0.7,489.29999999999995
P8373,2,3,1899,2.7,0.7,1329.3
P8374,5,4,1799,4.4,0.6,1079.3999999999999
P8375,4,2,1799,2.3,0.75,1349.25
P8376,5,2,199,5.9,0.75,149.25
P8377,4,5,2199,10.2,0.5,1099.5
P8378,5,2,999,4.4,0.75,749.25
P8379,2,1,1399,2.4,0.8,1119.2
P8380,3,2,2299,5.8,0.75,1724.25
P8381,2,3,299,7.9,0.7,209.29999999999998
P8382,2,1,1499,5.0,0.8,1199.2
P8383,2,3,2299,2.0,0.7,1609.3
P8384,5,1,2499,2.4,0.8,1999.2
P8385,3,4,1399,2.7,0.6,839.4
P8386,2,1,2799,10.3,0.8,2239.2000000000003
P8387,4,5,999,5.3,0.5,499.5
P8388,1,2,599,3.9,0.75,449.25
P8389,3,5,199,7.7,0.5,99.5
P8390,5,3,2399,8.3,0.7,1679.3
P8391,2,5,1699,6.7,0.5,849.5
P8392,1,5,199,10.1,0.5,99.5
P8393,1,3,1999,5.7,0.7,1399.3
P8394,1,2,2499,5.8,0.75,1874.25
P8395,4,4,1099,4.0,0.6,659.4
P8396,5,1,799,6.7,0.8,639.2
P8397,1,3,1799,5.8,0.7,1259.3
P8398,5,4,2799,9.2,0.6,1679.3999999999999
P8399,2,5,1599,9.1,0.5,799.5
P8400,1,5,2399,6.0,0.5,1199.5
P8401,4,2,2399,8.0,0.75,1799.25
P8402,2,5,2099,2.1,0.5,1049.5
P8403,4,3,399,1.3,0.7,279.29999999999995
P8404,3,1,2399,7.9,0.8,1919.2
P8405,1,4,999,10.2,0.6,599.4
P8406,1,3,2399,10.5,0.7,1679.3
P8407,3,3,2699,5.9,0.7,1889.3
P8408,2,5,899,4.0,0.5,449.5
P8409,2,3,1999,10.1,0.7,1399.3
P8410,2,5,399,2.6,0.5,199.5
P8411,2,1,1999,9.5,0.8,1599.2
P8412,5,2,599,10.0,0.75,449.25
P8413,2,4,2199,10.4,0.6,1319.3999999999999
P8414,3,1,2599,6.1,0.8,2079.2000000000003
P8415,4,5,299,1.4,0.5,149.5
P8416,3,4,1199,5.1,0.6,719.4
P8417,2,5,699,4.0,0.5,349.5
P8418,3,4,699,1.5,0.6,419.4
P8419,2,1,899,1.8,0.8,719.2
P8420,4,4,1099,1.9,0.6,659.4
P8421,1,1,2099,3.8,0.8,1679.2
P8422,5,4,1299,1.3,0.6,779.4
P8423,2,1,1099,1.0,0.8,879.2
P8424,5,2,1699,1.3,0.75,1274.25
P8425,2,4,499,5.3,0.6,299.4
P8426,1,4,2699,5.4,0.6,1619.3999999999999
P8427,4,3,999,8.2,0.7,699.3
P8428,1,4,1799,4.1,0.6,1079.3999999999999
P8429,2,1,1799,11.0,0.8,1439.2
P8430,5,4,2799,9.8,0.6,1679.3999999999999
P8431,3,5,2799,5.0,0.5,1399.5
P8432,5,3,1599,10.1,0.7,1119.3
P8433,5,3,599,5.5,0.7,419.29999999999995
P8434,5,2,99,4.1,0.75,74.25
P8435,3,3,2099,2.6,0.7,1469.3
P8436,5,4,1599,8.0,0.6,959.4
P8437,1,5,2299,4.9,0.5,1149.5
P8438,4,2,499,2.8,0.75,374.25
P8439,5,2,799,9.3,0.75,599.25
P8440,1,4,499,8.3,0.6,299.4
P8441,2,4,399,3.8,0.6,239.39999999999998
P8442,5,2,1199,3.1,0.75,899.25
P8443,2,5,299,1.9,0.5,149.5
P8444,2,4,1499,9.5,0.6,899.4
P8445,5,3,1999,8.0,0.7,1399.3
P8446,3,2,2999,10.4,0.75,2249.25
P8447,3,5,2299,3.0,0.5,1149.5
P8448,5,4,1899,6.2,0.6,1139.3999999999999
P8449,3,5,1999,6.1,0.5,999.5
P8450,4,3,1399,8.8,0.7,979.3
P8451,3,4,2899,6.9,0.6,1739.3999999999999
P8452,2,5,2699,6.0,0.5,1349.5
P8453,4,1,399,3.3,0.8,319.20000000000005
P8454,5,3,1799,10.3,0.7,1259.3
P8455,5,4,1599,7.0,0.6,959.4
P8456,1,4,1699,2.9,0.6,1019.4
P8457,3,2,2299,9.5,0.75,1724.25
P8458,1,3,1199,10.4,0.7,839.3
P8459,3,2,2899,4.7,0.75,2174.25
P8460,1,4,1999,7.3,0.6,1199.3999999999999
P8461,3,3,1999,1.9,0.7,1399.3
P8462,4,5,2199,10.0,0.5,1099.5
P8463,3,1,399,8.4,0.8,319.20000000000005
P8464,4,3,1499,8.3,0.7,1049.3
P8465,2,5,2799,10.2,0.5,1399.5
P8466,1,2,2099,9.7,0.75,1574.25
P8467,1,2,2499,4.0,0.75,1874.25
P8468,2,5,1299,2.0,0.5,649.5
P8469,3,5,2799,9.0,0.5,1399.5
P8470,1,4,2899,9.6,0.6,1739.3999999999999
P8471,4,2,1299,10.9,0.75,974.25
P8472,5,4,599,1.4,0.6,359.4
P8473,3,5,1199,6.8,0.5,599.5
P8474,5,3,2699,7.8,0.7,1889.3
P8475,4,2,2599,9.0,0.75,1949.25
P8476,2,1,2799,5.5,0.8,2239.2000000000003
P8477,3,2,199,9.9,0.75,149.25
P8478,1,4,1999,4.0,0.6,1199.3999999999999
P8479,2,1,599,3.6,0.8,479.20000000000005
P8480,4,1,1899,1.7000000000000002,0.8,1519.2
P8481,5,4,99,10.1,0.6,59.4
P8482,5,2,2399,4.3,0.75,1799.25
P8483,1,4,2199,2.5,0.6,1319.3999999999999
P8484,1,5,2599,3.3,0.5,1299.5
P8485,4,1,2799,2.9,0.8,2239.2000000000003
P8486,1,3,2199,9.8,0.7,1539.3
P8487,2,3,2699,10.7,0.7,1889.3
P8488,2,3,1099,2.4,0.7,769.3
P8489,4,3,699,4.7,0.7,489.29999999999995
P8490,5,5,1999,9.8,0.5,999.5
P8491,2,3,2999,5.3,0.7,2099.2999999999997
P8492,3,4,2299,5.3,0.6,1379.3999999999999
P8493,2,2,1399,2.1,0.75,1049.25
P8494,3,5,1199,8.3,0.5,599.5
P8495,5,2,1899,3.2,0.75,1424.25
P8496,3,5,1899,6.7,0.5,949.5
P8497,4,4,1299,4.3,0.6,779.4
P8498,1,5,2299,4.9,0.5,1149.5
P8499,5,4,1099,4.6,0.6,659.4
P8500,3,2,1199,9.3,0.75,899.25
P8501,1,2,2499,9.0,0.75,1874.25
P8502,1,2,2799,10.7,0.75,2099.25
P8503,3,2,2599,6.3,0.75,1949.25
P8504,5,3,399,4.5,0.7,279.29999999999995
P8505,1,4,299,7.8,0.6,179.4
P8506,4,3,499,6.1,0.7,349.29999999999995
P8507,5,4,2599,2.4,0.6,1559.3999999999999
P8508,2,2,2999,3.2,0.75,2249.25
P8509,2,2,1999,3.6,0.75,1499.25
P8510,3,3,2099,6.6,0.7,1469.3
P8511,2,5,1199,10.3,0.5,599.5
P8512,1,5,2299,1.3,0.5,1149.5
P8513,5,3,1799,9.6,0.7,1259.3
P8514,3,2,1999,5.6,0.75,1499.25
P8515,1,1,2899,1.5,0.8,2319.2000000000003
P8516,4,3,799,4.0,0.7,559.3
P8517,5,3,2099,1.2,0.7,1469.3
P8518,2,4,1899,8.2,0.6,1139.3999999999999
P8519,4,3,2999,6.4,0.7,2099.2999999999997
P8520,1,5,1699,10.3,0.5,849.5
P8521,5,2,1399,3.0,0.75,1049.25
P8522,1,2,899,10.9,0.75,674.25
P8523,3,3,999,9.9,0.7,699.3
P8524,3,3,2999,9.0,0.7,2099.2999999999997
P8525,1,2,1199,3.3,0.75,899.25
P8526,1,2,1899,10.5,0.75,1424.25
P8527,1,4,299,6.3,0.6,179.4
P8528,1,1,799,10.9,0.8,639.2
P8529,4,4,1099,3.5,0.6,659.4
P8530,3,3,99,9.5,0.7,69.3
P8531,1,3,1299,9.6,0.7,909.3
P8532,3,4,799,3.1,0.6,479.4
P8533,4,2,2299,3.0,0.75,1724.25
P8534,3,2,1099,6.0,0.75,824.25
P8535,1,5,2899,8.6,0.5,1449.5
P8536,3,3,2399,8.7,0.7,1679.3
P8537,1,2,2599,9.0,0.75,1949.25
P8538,3,2,999,6.5,0.75,749.25
P8539,4,5,2399,1.3,0.5,1199.5
P8540,5,3,699,3.7,0.7,489.29999999999995
P8541,4,3,1099,6.8,0.7,769.3
P8542,5,1,499,5.0,0.8,399.20000000000005
P8543,5,4,799,2.4,0.6,479.4
P8544,1,3,2399,8.0,0.7,1679.3
P8545,4,4,999,3.2,0.6,599.4
P8546,2,3,2999,1.2,0.7,2099.2999999999997
P8547,1,2,2699,4.2,0.75,2024.25
P8548,4,4,1399,7.4,0.6,839.4
P8549,4,5,1499,9.0,0.5,749.5
P8550,3,4,1999,4.9,0.6,1199.3999999999999
P8551,2,2,499,1.5,0.75,374.25
P8552,3,1,899,8.3,0.8,719.2
P8553,1,5,1599,4.2,0.5,799.5
P8554,3,4,1399,1.2,0.6,839.4
P8555,1,2,1599,6.5,0.75,1199.25
P8556,4,1,1199,5.6,0.8,959.2
P8557,3,1,1699,1.5,0.8,1359.2
P8558,5,4,1099,9.1,0.6,659.4
P8559,1,1,199,2.9,0.8,159.20000000000002
P8560,3,3,399,2.5,0.7,279.29999999999995
P8561,2,5,499,8.9,0.5,249.5
P8562,5,1,299,8.0,0.8,239.20000000000002
P8563,5,1,1399,8.4,0.8,1119.2
P8564,4,4,99,3.0,0.6,59.4
P8565,1,2,1299,3.8,0.75,974.25
P8566,2,4,699,1.6,0.6,419.4
P8567,1,2,2399,4.0,0.75,1799.25
P8568,1,2,2599,6.6,0.75,1949.25
P8569,3,1,1099,2.5,0.8,879.2
P8570,1,5,199,9.5,0.5,99.5
P8571,5,5,399,2.3,0.5,199.5
P8572,3,5,2699,8.2,0.5,1349.5
P8573,5,4,2799,1.7000000000000002,0.6,1679.3999999999999
P8574,1,5,2099,9.5,0.5,1049.5
P8575,5,2,1299,5.7,0.75,974.25
P8576,3,4,2499,6.8,0.6,1499.3999999999999
P8577,3,2,499,2.0,0.75,374.25
P8578,2,3,499,1.6,0.7,349.29999999999995
P8579,4,4,199,8.9,0.6,119.39999999999999
P8580,2,3,199,7.9,0.7,139.29999999999998
P8581,4,2,1399,4.6,0.75,1049.25
