id,rating,return_rate,location,sales
8191,0.0,0.031120000000000002,7,103744
8192,9.0,0.08819,5,54356
8193,4.7,0.07727,7,83439
8194,8.1,0.08907000000000001,4,163134
8195,5.2,0.02934,2,42868
8196,2.4,0.08385000000000001,4,1182596
8197,4.5,0.08438000000000001,3,129801
8198,10.9,0.013330000000000002,1,48794
8199,1.1,0.05027,5,354722
8200,9.0,0.06594,7,437713
8201,3.7,0.05573,1,141252
8202,11.0,0.027350000000000003,3,81876
8203,4.4,0.032580000000000005,4,80949
8204,0.0,0.025040000000000003,6,50955
8205,6.7,0.07116,7,389364
8206,7.3,0.00884,1,12741
8207,0.7000000000000001,0.07284,1,133553
8208,8.3,0.028040000000000002,4,44687
8209,9.6,0.03255,1,174362
8210,10.6,0.031160000000000004,1,68307
8211,11.0,0.04977,2,77949
8212,5.4,0.08997000000000001,5,243376
8213,7.9,0.06042,2,70357
8214,8.0,0.02604,4,13227
8215,0.6000000000000001,0.06117,1,368017
8216,7.2,0.059250000000000004,2,108205
8217,6.8,0.0024300000000000003,5,1129
8218,0.4,0.09083000000000001,2,92167
8219,9.7,0.0704,5,52156
8220,6.3,0.006690000000000001,2,21387
8221,8.8,0.00489,4,11441
8222,6.7,0.05822000000000001,3,98966
8223,2.3,0.011200000000000002,2,29738
8224,4.0,0.014520000000000002,3,34959
8225,3.2,0.00472,3,3258
8226,1.2,0.040040000000000006,6,219075
8227,9.6,0.07994000000000001,7,274213
8228,10.3,0.09417,1,29440
8229,7.5,0.040630000000000006,2,128706
8230,7.8,0.08663000000000001,4,232313
8231,4.7,0.01669,7,25520
8232,3.1,0.04918,5,139214
8233,3.5,0.09206,1,40681
8234,10.2,0.017070000000000002,2,22321
8235,2.9,0.06937,6,111231
8236,3.0,0.0037900000000000004,2,10311
8237,8.9,0.08774000000000001,1,469148
8238,9.3,0.07496000000000001,4,59478
8239,7.4,0.09491000000000001,3,40336
8240,5.1,0.036640000000000006,6,561655
8241,8.1,0.026750000000000003,4,151721
8242,8.1,0.09630000000000001,7,107656
8243,7.8,0.02467,2,8260
8244,5.7,0.08702000000000001,7,861000
8245,8.7,0.09762000000000001,6,116255
8246,1.1,0.043550000000000005,6,90005
8247,0.0,0.03036,6,71398
8248,0.0,0.06555000000000001,2,149959
8249,2.1,0.03654,5,57249
8250,6.5,0.08633,5,349271
8251,9.3,0.07579000000000001,1,58274
8252,5.5,0.06024,3,356605
8253,9.6,0.04023,1,31683
8254,0.30000000000000004,0.042640000000000004,2,157205
8255,11.0,0.06105000000000001,5,111374
8256,1.3,0.09920000000000001,4,226461
8257,7.6,0.06267,5,51378
8258,5.6,0.08886000000000001,3,282275
8259,6.1,0.06711,7,398693
8260,8.5,0.07407000000000001,4,80991
8261,9.0,0.0558,3,238662
8262,0.7000000000000001,0.054290000000000005,1,207544
8263,1.9,0.028630000000000003,2,116292
8264,8.6,0.0926,4,1420593
8265,9.7,0.03152,1,129580
8266,6.5,0.09629000000000001,5,236016
8267,1.0,0.019880000000000002,5,150794
8268,9.2,0.09677000000000001,4,67994
8269,7.1,0.06626,5,298551
8270,10.7,0.06327,7,174517
8271,7.4,0.033830000000000006,5,294818
8272,4.8,0.038090000000000006,6,163270
8273,6.3,0.03318,2,116127
8274,8.8,0.0024000000000000002,1,10757
8275,6.4,0.07450000000000001,2,90780
8276,5.7,0.01024,1,5640
8277,9.0,0.03162,2,42596
8278,3.2,0.07725000000000001,4,628183
8279,5.0,0.00216,4,4812
8280,9.2,0.054220000000000004,4,27691
8281,0.1,0.08667000000000001,1,8567
8282,1.0,0.038110000000000005,3,64914
8283,3.3,0.05312000000000001,4,251945
8284,4.1,0.04741,5,152552
8285,3.8,0.05956,4,18250
8286,7.0,0.03261,7,113778
8287,10.0,0.014390000000000002,7,25763
8288,10.3,0.00966,6,47051
8289,3.4,0.015470000000000001,5,34303
8290,6.8,0.05296000000000001,2,87332
8291,7.5,0.04367,2,21303
8292,2.3,0.07868,7,123440
8293,10.9,0.04138,5,147335
8294,5.0,0.005430000000000001,7,8223
8295,6.0,0.00318,2,7867
8296,0.30000000000000004,0.01814,4,95739
8297,4.1,0.040080000000000005,2,464924
8298,6.4,0.08360000000000001,5,104251
8299,7.3,0.08627000000000001,1,179431
8300,4.2,0.00995,1,44574
8301,11.0,0.022240000000000003,4,28914
8302,2.0,0.013640000000000001,4,16984
8303,8.1,0.0437,1,266216
8304,5.0,0.07150000000000001,6,617053
8305,1.1,0.05539,4,70708
8306,5.0,0.07342,1,334205
8307,8.4,0.03991,5,96713
8308,6.0,0.010620000000000001,3,7183
8309,7.3,0.08986000000000001,5,195086
8310,8.0,0.07880000000000001,6,217911
8311,8.0,0.027340000000000003,6,16222
8312,9.2,0.08952,3,204330
8313,6.8,0.08563000000000001,6,355970
8314,3.0,0.046060000000000004,5,375705
8315,2.0,0.09383000000000001,3,299386
8316,2.6,0.047360000000000006,1,132741
8317,8.0,0.07427,5,209356
8318,0.8,0.033080000000000005,6,77033
8319,7.7,0.06242,3,347314
8320,0.2,0.09906000000000001,3,217308
8321,4.1,0.06963000000000001,6,122224
8322,7.1,0.02468,5,230864
8323,8.5,0.08134000000000001,6,174372
8324,10.1,0.054810000000000005,3,151223
8325,10.9,0.06764,5,172558
8326,1.1,0.02048,2,59866
8327,2.9,0.052980000000000006,4,11040
8328,3.3,0.07066,7,183619
8329,7.4,0.024470000000000002,5,17238
8330,9.2,0.02603,5,91005
8331,10.2,0.05475000000000001,4,159939
8332,4.0,0.044050000000000006,2,268031
8333,5.9,0.09509000000000001,7,467510
8334,0.30000000000000004,0.03246,2,130696
8335,9.8,0.08973,2,706214
8336,1.9,0.04954,3,325523
8337,3.3,0.06711,2,161995
8338,8.5,0.004030000000000001,1,25091
8339,7.4,0.06071000000000001,6,67521
8340,2.4,0.09015000000000001,1,1129383
8341,3.5,0.00719,5,8857
8342,2.7,0.04152,6,11911
8343,2.1,0.09152,4,252654
8344,1.7000000000000002,0.08841,4,272014
8345,3.2,0.054040000000000005,2,36111
8346,5.0,0.04309,3,41928
8347,8.7,0.02959,7,99705
8348,5.5,0.010560000000000002,1,8792
8349,9.2,0.08187000000000001,3,67264
8350,3.1,0.08331000000000001,7,259304
8351,8.8,0.09016,1,99006
8352,7.0,0.0031200000000000004,7,10907
8353,5.7,0.09301000000000001,2,289903
8354,3.6,0.062000000000000006,1,75276
8355,2.1,0.058710000000000005,4,239852
8356,9.2,0.035980000000000005,7,437317
8357,6.5,0.06675,6,145147
8358,7.9,0.02851,4,35235
8359,0.4,0.01016,1,5881
8360,9.3,0.06326000000000001,3,49821
8361,6.6,0.08268,7,214746
8362,7.8,0.027800000000000002,6,158314
8363,1.4,0.09971000000000001,7,483326
8364,3.7,0.026350000000000002,1,19859
8365,7.1,0.09880000000000001,5,480226
8366,5.3,0.051620000000000006,5,22513
8367,11.0,0.053750000000000006,1,32983
8368,8.4,0.01007,5,26351
8369,7.8,0.07251,3,110059
8370,6.1,0.033710000000000004,1,109523
8371,1.0,0.009340000000000001,7,62055
8372,6.8,0.052340000000000005,1,175653
8373,2.7,0.044360000000000004,5,95172
8374,3.2,0.06230000000000001,2,119154
8375,3.3,0.01693,6,43382
8376,4.6,0.06871000000000001,5,43642
8377,8.3,0.08645000000000001,7,569766
8378,9.0,0.05215,2,191966
8379,7.7,0.04163,4,87479
8380,10.9,0.09624,2,213569
8381,0.2,0.00019,4,1057
8382,3.0,0.0011200000000000001,7,3283
8383,3.8,0.00489,4,8014
8384,1.6,0.03132,7,15842
8385,3.5,0.09024,2,329493
8386,0.6000000000000001,0.049620000000000004,2,4875
8387,4.8,0.09005,2,279027
8388,8.2,0.08906000000000001,2,25016
8389,6.7,0.0094,5,5162
8390,5.5,0.09923000000000001,4,171498
8391,9.8,0.07144,1,129671
8392,6.8,0.06121000000000001,4,22623
8393,10.8,0.05294,5,154946
8394,6.4,0.06516000000000001,5,47259
8395,8.1,0.051160000000000004,6,270456
8396,5.0,0.025750000000000002,2,77274
8397,6.1,0.09755000000000001,5,225641
8398,4.2,0.03671,1,54720
8399,1.7000000000000002,0.06396,7,46394
8400,6.0,0.02528,4,100732
8401,4.4,0.07161000000000001,3,181980
8402,4.4,0.05559000000000001,5,198096
8403,9.1,0.027430000000000003,1,30208
8404,7.4,0.012280000000000001,6,35555
8405,9.4,0.08783,6,384077
8406,2.0,0.04909,2,284460
8407,6.5,0.01429,5,26659
8408,9.3,0.00515,2,5793
8409,10.9,0.060680000000000005,4,229287
8410,6.8,0.061720000000000004,6,148772
8411,7.8,0.060390000000000006,1,186489
8412,2.4,0.007520000000000001,1,16920
8413,8.3,0.04438,7,185808
8414,2.9,0.04279,7,146990
8415,2.3,0.055580000000000004,3,245411
8416,6.4,0.047450000000000006,4,95600
8417,5.2,0.01729,2,71705
8418,8.9,0.025030000000000004,4,184421
8419,10.5,0.0393,3,91790
8420,5.6,0.045750000000000006,4,113241
8421,8.7,0.07048,6,460569
8422,7.7,0.08115,5,62067
8423,6.8,0.05450000000000001,4,104050
8424,8.1,0.044160000000000005,6,181846
8425,3.4,0.010700000000000001,1,29765
8426,2.0,0.02441,4,72725
8427,5.1,0.02307,7,19997
8428,4.0,0.07657000000000001,2,44451
8429,9.1,0.07082000000000001,5,260874
8430,3.8,0.0582,1,135574
8431,1.3,0.04143,5,45061
8432,1.9,0.07363,4,263628
8433,3.9,0.07066,6,970763
8434,0.0,0.08850000000000001,3,66898
8435,8.0,0.015130000000000001,2,26920
8436,8.4,0.043100000000000006,5,126697
8437,7.9,0.053570000000000007,6,127500
8438,5.6,0.08199000000000001,4,223601
8439,5.9,0.07476000000000001,3,32544
8440,2.3,0.0432,4,53485
8441,4.0,0.030510000000000002,7,48315
8442,5.5,0.01046,7,6884
8443,0.8,0.09777000000000001,1,232308
8444,3.2,0.036770000000000004,7,96719
8445,1.5,0.027340000000000003,6,27104
8446,3.0,0.050550000000000005,6,380697
8447,5.8,0.058750000000000004,5,235797
8448,6.9,0.08465,2,139410
8449,8.7,0.08877,6,424307
8450,8.4,0.013200000000000002,5,9087
8451,2.0,0.054680000000000006,6,93573
8452,9.7,0.05569,7,328127
8453,0.8,0.08991,1,899649
8454,10.0,0.00043000000000000004,2,2183
8455,11.0,0.0221,5,204169
8456,4.6,0.07276,1,173065
8457,1.1,0.06462000000000001,7,178260
8458,7.2,0.04039,3,144343
8459,5.5,0.01785,2,105972
8460,10.1,0.0256,4,132789
8461,4.0,0.057030000000000004,6,48856
8462,4.6,0.018520000000000002,7,55349
8463,10.7,0.09319000000000001,6,152867
8464,1.7000000000000002,0.02261,6,9238
8465,4.8,0.02383,3,23182
8466,3.3,0.030300000000000004,7,20080
8467,0.6000000000000001,0.07481,4,166705
8468,6.5,0.07604000000000001,3,151846
8469,3.0,0.03828,4,211462
8470,7.9,0.06787,7,115569
8471,1.9,0.04823,5,14639
8472,3.9,0.005560000000000001,1,1630
8473,9.4,0.004730000000000001,1,4678
8474,4.3,0.06295,1,129523
8475,5.8,0.0043300000000000005,6,2682
8476,5.4,0.06743,2,29936
8477,2.9,0.07743000000000001,1,213745
8478,1.1,0.01259,6,6770
8479,3.2,0.0041800000000000006,1,48512
8480,1.9,0.025070000000000002,1,45707
8481,8.8,0.02638,5,24687
8482,0.9,0.031290000000000005,7,8434
8483,1.9,0.07009,4,145953
8484,8.4,0.00604,5,12882
8485,8.1,0.010010000000000002,5,36568
8486,9.9,0.0011500000000000002,5,3019
8487,5.8,0.09822,4,972418
8488,0.1,0.03054,1,8628
8489,9.1,0.01037,4,11027
8490,2.6,0.04698,7,65331
8491,10.0,0.031060000000000004,2,65816
8492,8.9,0.05933000000000001,7,630590
8493,8.0,0.09292,2,325048
8494,8.8,0.09883,2,511719
8495,8.3,0.06667000000000001,6,176593
8496,6.0,0.09868,7,864524
8497,3.1,0.06432,7,49844
8498,2.6,0.038430000000000006,1,65183
8499,3.2,0.048290000000000007,5,110997
8500,9.4,0.08591,5,1071202
8501,2.0,0.06131,3,203335
8502,7.5,0.09898000000000001,5,260621
8503,7.6,0.07722000000000001,4,192081
8504,2.5,0.004350000000000001,6,12861
8505,9.3,0.03146,6,135862
8506,1.2,0.05246000000000001,6,154470
8507,7.7,0.09785,7,1520042
8508,1.4,0.056780000000000004,1,247082
8509,3.0,0.043320000000000004,5,83338
8510,1.9,0.06886,5,30344
8511,9.0,0.046450000000000005,7,262467
8512,9.3,0.017140000000000002,2,60952
8513,11.0,0.08107,4,139483
8514,4.6,0.0015,5,18408
8515,10.5,0.027800000000000002,7,64754
8516,6.6,0.09814,5,91367
8517,1.0,0.041670000000000006,7,23960
8518,6.4,0.022520000000000002,7,15731
8519,3.7,0.06392,7,81449
8520,11.0,0.013670000000000002,4,53299
8521,3.3,0.08800000000000001,3,86879
8522,3.4,0.01119,2,15083
8523,10.3,0.03456,5,32568
8524,0.6000000000000001,0.00429,4,6253
8525,10.7,0.06526,5,383470
8526,10.1,0.09016,2,59110
8527,4.9,0.09791000000000001,6,421044
8528,6.1,0.07656,7,231857
8529,6.6,0.08262000000000001,5,120362
8530,3.0,0.08248000000000001,4,257420
8531,10.0,0.08905,5,106888
8532,10.0,0.06902000000000001,5,380419
8533,0.4,0.00834,4,24724
8534,3.0,0.010730000000000002,1,19004
8535,6.1,0.049370000000000004,5,20145
8536,7.0,0.01803,2,39545
8537,8.2,0.06954,3,330685
8538,1.3,0.08565,6,220909
8539,3.0,0.047900000000000005,3,16619
8540,6.1,0.02357,3,51671
8541,10.1,0.03832,6,244226
8542,10.5,0.06130000000000001,6,88303
8543,4.2,0.07350000000000001,7,291758
8544,5.8,0.04122000000000001,6,186037
8545,1.6,0.014700000000000001,7,59399
8546,2.2,0.07841000000000001,6,442272
8547,5.9,0.0543,6,182653
8548,9.9,0.02059,7,59783
8549,7.1,0.043620000000000006,6,55959
8550,9.7,0.00792,3,24205
8551,4.6,0.06620000000000001,6,168183
8552,3.0,0.047610000000000006,3,115765
8553,6.8,0.09292,6,363697
8554,7.7,0.05824000000000001,2,15261
8555,9.3,0.010490000000000001,2,20859
8556,4.4,0.017570000000000002,7,50270
8557,1.3,0.08219000000000001,6,375934
8558,6.5,0.01463,1,33177
8559,6.5,0.09708000000000001,3,455998
8560,3.0,0.09118000000000001,7,227619
8561,0.1,0.054130000000000005,6,82248
8562,6.2,0.09596,4,76156
8563,4.6,0.07816000000000001,1,492570
8564,2.5,0.02661,4,53460
8565,1.7000000000000002,0.02256,4,40011
8566,7.8,0.07135000000000001,2,396519
8567,5.3,0.039560000000000005,7,101469
8568,3.5,0.0022700000000000003,4,8115
8569,3.9,0.018840000000000003,5,65344
8570,4.6,0.06323000000000001,5,196844
8571,7.7,0.09554000000000001,1,71031
8572,2.9,0.00251,2,14215
8573,1.7000000000000002,0.0030900000000000003,5,9156
8574,4.1,0.00102,7,4878
8575,4.0,0.010560000000000002,3,8431
8576,7.7,0.06317,1,258244
8577,6.1,0.046650000000000004,1,122111
8578,3.2,0.024950000000000003,1,226071
8579,3.9,0.020880000000000003,1,78223
8580,1.4,0.06046000000000001,7,328301
8581,1.0,0.026010000000000002,4,20705
8582,9.4,0.01442,4,45194
8583,9.4,0.04014,5,82822
8584,3.7,0.039630000000000006,1,88758
8585,7.6,0.04499,3,52260
8586,10.5,0.06789,6,541233
8587,3.3,0.04837,5,129495
8588,2.3,0.00877,4,14351
8589,4.4,0.06697,4,187730
8590,10.5,0.08876,3,197820
8591,4.0,0.06037000000000001,1,62980
8592,4.6,0.02366,1,32707
8593,1.1,0.01305,4,34291
8594,7.1,0.07550000000000001,1,194792
8595,0.30000000000000004,0.023520000000000003,4,56637
8596,4.5,0.009720000000000001,2,89008
8597,8.1,0.07676000000000001,2,208502
8598,1.5,0.06695000000000001,4,22285
8599,1.6,0.06736,5,409713
8600,2.8,0.042140000000000004,1,184084
8601,2.6,0.04934,6,75689
8602,10.4,0.07100000000000001,4,61700
8603,11.0,0.08918000000000001,2,180384
8604,2.0,0.07087,4,98691
8605,3.9,0.049060000000000006,4,180175
8606,10.2,0.059660000000000005,3,102100
8607,6.7,0.050480000000000004,5,51485
8608,6.6,0.0524,5,50631
8609,0.5,0.07788,2,13712
8610,8.3,0.036460000000000006,3,199274
8611,4.0,0.07844000000000001,2,42838
8612,8.7,0.04771,1,42841
8613,3.8,0.08418,6,166452
8614,5.5,0.02305,1,97870
8615,6.7,0.048850000000000005,4,117014
8616,11.0,0.0308,2,207564
8617,9.7,0.0594,7,184350
8618,4.7,0.031150000000000004,2,284181
8619,3.0,0.039,1,74088
8620,3.8,0.00873,2,13968
8621,1.5,0.00404,4,5956
8622,6.1,0.047740000000000005,5,241325
8623,3.1,0.07990000000000001,3,407706
8624,8.0,0.09507,2,170345
8625,8.8,0.07629000000000001,1,297160
8626,0.2,0.022580000000000003,5,98391
8627,0.2,0.0688,7,70665
8628,5.7,0.07283,6,45639
8629,11.0,0.08711,7,590634
8630,8.1,0.00948,7,18583
8631,5.4,0.07807,6,142342
8632,6.6,0.09048,3,425886
8633,10.3,0.03141,3,23790
8634,1.1,0.00266,5,36845
8635,9.0,0.039310000000000005,6,90567
8636,2.5,0.05147,2,672395
8637,10.8,0.021810000000000003,2,70624
8638,7.8,0.04675000000000001,4,102982
8639,9.7,0.0010500000000000002,6,11558
8640,2.0,0.09056,7,145181
8641,5.3,0.09621,3,250418
8642,5.2,0.07942,2,32081
8643,9.7,0.034550000000000004,7,52686
8644,0.9,0.010780000000000001,5,20705
8645,3.5,0.06486,1,143441
8646,3.2,0.01196,2,29096
8647,9.5,0.01889,7,31873
8648,5.7,0.05981,3,34349
8649,3.9,0.034300000000000004,6,17302
8650,4.7,0.0497,5,227465
8651,3.5,0.018000000000000002,3,5818
8652,9.0,0.0014900000000000002,6,1704
8653,1.1,0.00576,3,17193
8654,2.3,0.08818000000000001,5,137506
8655,5.2,0.00032,5,1298
8656,5.0,0.00689,5,17891
8657,6.9,0.016620000000000003,2,26908
8658,0.4,0.09308000000000001,7,397971
8659,8.0,0.09731000000000001,6,280806
8660,3.3,0.02307,1,76528
8661,8.5,0.032060000000000005,4,34391
8662,9.6,0.013260000000000001,1,160846
8663,7.2,0.06311,3,286962
8664,3.6,0.09294000000000001,4,408505
8665,3.5,0.00734,2,15331
8666,7.1,0.029280000000000004,7,83331
8667,10.9,0.0172,4,52164
8668,0.6000000000000001,0.08033000000000001,6,351551
8669,4.1,0.09342,1,401344
8670,9.6,0.09885000000000001,2,35622
8671,10.3,0.03359,5,33162
8672,2.8,0.00022,5,878
8673,3.0,0.08422,1,424012
8674,10.3,0.08687,7,670601
8675,4.7,0.07945,5,51802
8676,10.2,0.00897,4,16013
8677,9.7,0.04965000000000001,6,100220
8678,9.6,0.009720000000000001,2,22858
8679,3.1,0.057210000000000004,4,426640
8680,6.1,0.0795,4,32922
8681,1.7000000000000002,0.025580000000000002,4,30479
8682,6.6,0.05448000000000001,3,228571
8683,2.7,0.04211,5,23067
8684,3.7,0.03796,5,121075
8685,0.0,0.06662,2,82429
8686,0.1,0.044430000000000004,4,66981
8687,1.2,0.01139,4,7138
8688,3.8,0.059120000000000006,4,43614
8689,10.9,0.01263,1,5889
8690,4.6,0.019960000000000002,6,55728
8691,5.1,0.07433000000000001,4,634631
8692,4.0,0.05414000000000001,7,69513
8693,2.0,0.0262,3,67519
8694,5.5,0.024020000000000003,7,81723
8695,7.0,0.08049,5,446768
8696,8.6,0.040990000000000006,2,96281
8697,4.9,0.03688,5,119728
8698,8.3,0.0020700000000000002,5,12586
8699,8.9,0.035300000000000005,4,224898
8700,5.4,0.038040000000000004,2,111224
8701,10.5,0.08113000000000001,3,143784
8702,7.0,0.05643000000000001,1,69216
8703,5.7,0.009470000000000001,6,54567
8704,2.9,0.06376000000000001,7,112627
8705,0.4,0.056260000000000004,6,38701
8706,2.9,0.08909,7,54423
8707,4.5,0.09898000000000001,7,180140
8708,4.0,0.07827,3,123102
8709,7.5,0.08783,5,1130488
8710,4.1,0.019700000000000002,7,35458
8711,0.9,0.09477000000000001,1,143251
8712,8.5,0.08019000000000001,5,395491
8713,8.9,0.01728,2,8017
8714,3.3,0.022650000000000003,3,330895
8715,8.8,0.08177000000000001,7,153276
8716,1.6,0.03263,1,23217
8717,10.8,0.020880000000000003,1,59220
8718,2.1,0.013770000000000001,1,50908
8719,2.0,0.01369,3,15765
8720,6.4,0.026500000000000003,2,15753
8721,2.9,0.027930000000000003,4,87188
8722,6.4,0.06592,2,122525
8723,0.8,0.011420000000000001,5,29993
8724,1.2,0.06860000000000001,2,665288
8725,3.5,0.015240000000000002,1,83352
8726,1.0,0.028210000000000002,6,108115
8727,4.6,0.059210000000000006,2,139588
8728,10.1,0.033510000000000005,4,27524
8729,5.4,0.047610000000000006,4,510008
8730,5.1,0.08184000000000001,3,210436
8731,2.5,0.09831000000000001,3,73160
8732,6.2,0.08641,2,40100
8733,11.0,0.00958,7,27408
8734,5.6,0.05865000000000001,2,344227
8735,10.4,0.06876,5,151026
8736,0.7000000000000001,0.06089000000000001,6,74419
8737,6.0,0.07512,7,182585
8738,1.3,0.044230000000000005,6,59563
8739,6.5,0.08714000000000001,5,53101
8740,4.3,0.09728,6,123047
8741,11.0,0.048150000000000005,5,181538
8742,10.8,0.019620000000000002,3,66199
8743,4.4,0.0034600000000000004,1,10197
8744,6.6,0.0017800000000000001,1,8893
8745,8.5,0.048490000000000005,3,97794
8746,7.5,0.0036000000000000003,7,7923
8747,1.5,0.04583,4,209126
8748,5.4,0.04327,7,96228
8749,3.8,0.05127,4,49896
8750,8.3,0.08263000000000001,2,104833
8751,5.8,0.09780000000000001,3,271592
8752,4.3,0.08482,4,489460
8753,6.6,0.0082,2,14240
8754,6.5,0.00012000000000000002,5,1970
8755,0.6000000000000001,0.05475000000000001,7,46080
8756,6.4,0.09359,2,95075
8757,4.4,0.09624,2,180360
8758,6.3,0.06896000000000001,5,85349
8759,1.8,0.036570000000000005,3,514461
8760,5.0,0.05016,4,173525
8761,8.9,0.03551,5,75733
8762,4.6,0.00119,3,1620
8763,0.9,0.014240000000000001,4,36046
8764,1.0,0.06096000000000001,7,54769
8765,8.3,0.0027600000000000003,1,2229
8766,5.5,0.037820000000000006,4,80014
8767,9.2,0.049400000000000006,2,276487
8768,5.7,0.0022,3,9285
8769,6.5,0.0016400000000000002,1,3936
8770,3.9,0.09015000000000001,5,177940
8771,7.6,0.09003000000000001,1,354477
8772,1.3,0.07539000000000001,3,214173
8773,4.8,0.03839,6,96050
8774,4.4,0.027940000000000003,6,44054
8775,0.8,0.0032900000000000004,7,20811
8776,8.7,0.04873,6,43950
8777,3.6,0.09763000000000001,5,73588
8778,4.8,0.061860000000000005,6,91862
8779,2.6,0.03524,3,53019
8780,6.2,0.06142,5,50610
8781,7.7,0.09434000000000001,5,917380
8782,9.0,0.07537,5,75771
8783,0.5,0.02893,1,80098
8784,7.4,0.014010000000000002,2,16821
8785,3.4,0.01691,2,41054
8786,8.6,0.09808000000000001,3,74401
8787,9.8,0.025540000000000004,2,78039
8788,6.8,0.0446,3,589617
8789,0.30000000000000004,0.09316,3,513038
8790,5.1,0.044320000000000005,7,67149
8791,1.9,0.0076100000000000004,5,27797
8792,2.1,0.013240000000000002,6,81148
8793,8.9,0.015080000000000001,6,52451
8794,6.3,0.025200000000000004,2,135158
8795,8.3,0.07003000000000001,6,478527
8796,0.4,0.0027800000000000004,2,5412
8797,10.4,0.00859,5,13204
8798,10.6,0.09668,4,670199
8799,1.6,0.0673,7,86913
8800,10.9,0.030760000000000003,4,21307
8801,5.2,0.05954,2,102159
8802,2.7,0.057210000000000004,5,40044
8803,2.9,0.0021300000000000004,7,15265
8804,1.3,0.030240000000000003,5,123045
8805,6.3,0.020120000000000002,4,15827
8806,5.6,0.005180000000000001,3,12096
8807,9.6,0.09578,1,552599
8808,1.8,0.04111,2,174276
8809,9.9,0.06718,5,118253
8810,10.1,0.01038,2,64763
8811,3.5,0.06686,1,163122
8812,10.0,0.042710000000000005,7,109187
8813,10.6,0.051660000000000005,7,538307
8814,10.1,0.06794,7,195980
8815,11.0,0.09380000000000001,2,442843
8816,4.3,0.022690000000000002,2,36158
8817,10.9,0.07845,7,531193
8818,4.1,0.06954,3,241194
8819,1.0,0.03971,1,31294
8820,6.0,0.08101000000000001,3,268648
8821,7.4,0.007110000000000001,2,14288
8822,10.0,0.00608,7,34760
8823,8.0,0.08569,4,36930
8824,3.7,0.04988,6,142677
8825,4.4,0.02295,5,43623
8826,10.6,0.014450000000000001,5,21288
8827,0.5,0.04322,1,181728
8828,4.8,0.058010000000000006,6,111298
8829,5.9,0.09183000000000001,3,980344
8830,3.4,0.00249,6,12006
8831,5.4,0.01132,5,28511
8832,7.5,0.04267000000000001,1,81812
8833,9.7,0.01982,6,37033
8834,6.4,0.06847,1,56106
8835,1.0,0.09156,2,277210
8836,10.2,0.026140000000000004,5,39601
8837,6.9,0.0558,6,211846
8838,1.0,0.08034000000000001,1,59224
8839,5.0,0.06216000000000001,4,102246
8840,4.5,0.09031,4,431528
8841,5.1,0.027530000000000002,3,64355
8842,8.6,0.038340000000000006,5,285487
8843,10.2,0.09042000000000001,4,640460
8844,4.0,0.03867,7,56759
8845,6.4,0.044020000000000004,4,43747
8846,1.7000000000000002,0.04655,6,25443
8847,5.8,0.08002000000000001,4,445661
8848,9.2,0.00024000000000000003,6,1017
8849,3.7,0.050710000000000005,1,243696
8850,3.0,0.027840000000000004,1,67656
8851,2.9,0.08674000000000001,1,233817
8852,4.9,0.01941,7,51138
8853,0.5,0.04895000000000001,3,66299
8854,6.3,0.0332,6,328764
8855,2.0,0.09630000000000001,5,94771
8856,10.9,0.0801,5,134602
8857,0.0,0.015780000000000002,3,36894
8858,4.7,0.03166,7,70014
8859,7.0,0.024300000000000002,7,33951
8860,2.2,0.02509,2,77093
8861,6.5,0.08415,7,138592
8862,7.0,0.09819000000000001,1,375268
8863,5.3,0.044410000000000005,1,32771
8864,3.1,0.00918,3,111606
8865,10.9,0.08133000000000001,2,473737
8866,9.3,0.07963,6,64789
8867,9.5,0.08665,1,62400
8868,1.7000000000000002,0.0022400000000000002,4,7390
8869,9.0,0.00952,3,13107
8870,10.7,0.019790000000000002,4,24951
8871,9.3,0.02408,6,77091
8872,1.6,0.0267,5,169339
8873,5.0,0.013170000000000001,2,12402
8874,2.5,0.05706000000000001,4,16899
8875,2.3,0.02043,6,51229
8876,3.5,0.04463,2,41339
8877,9.3,0.05507000000000001,4,106261
8878,9.4,0.03978,4,55504
8879,3.8,0.06415,3,255346
8880,7.4,0.00877,3,11314
8881,10.6,0.007640000000000001,2,10520
8882,1.8,0.08850000000000001,3,654535
8883,10.5,0.029910000000000003,5,27565
8884,2.1,0.08874000000000001,7,165577
8885,10.2,0.022850000000000002,6,97322
8886,0.1,0.026170000000000002,4,69810
8887,2.1,0.03046,2,92869
8888,0.30000000000000004,0.09858000000000001,3,67011
8889,0.8,0.01366,4,8228
8890,10.0,0.03765,7,116267
8891,4.5,0.07764,4,144033
8892,0.6000000000000001,0.09523000000000001,7,623434
8893,10.9,0.06977000000000001,4,449452
8894,0.2,0.09734000000000001,3,124787
8895,0.30000000000000004,0.058690000000000006,7,490840
8896,5.1,0.03762,3,130090
8897,5.4,0.0034600000000000004,6,32327
8898,8.6,0.035500000000000004,1,7753
8899,1.5,0.04777000000000001,2,169088
8900,2.1,0.05702,7,85116
8901,7.0,0.06344000000000001,3,156656
8902,6.2,0.08933,6,144875
8903,10.6,0.01216,4,33965
8904,1.8,0.06223000000000001,2,142298
8905,8.5,0.01315,3,38855
8906,9.6,0.08017,4,67180
8907,10.0,0.045320000000000006,5,56681
8908,4.9,0.045880000000000004,4,133253
8909,1.6,0.00901,4,13060
8910,0.1,0.00423,1,11461
