id,rating,return_rate,location,sales,revenue,margin
P1251,1.7000000000000002,0.08306000000000001,1,2070,3310344.0,827585.9999999999
P1252,6.0,0.040069999999999995,1,56668,38208399.0,12736133.0
P1253,4.8,0.05201000000000001,4,27804,31258647.0,10419549.0
P1254,8.5,0.01508,7,35393,36780405.6,9195101.399999999
P1255,3.8,0.06201,6,26509,29802743.25,9934247.75
P1256,3.4,0.06602,1,45273,31659408.9,13568318.100000001
P1257,6.0,0.04005,4,66795,20005102.5,20005102.5
P1258,7.5,0.02508,1,61553,29508508.2,19672338.8
P1259,4.6,0.05401000000000001,2,86820,12979590.0,12979590.0
P1260,9.5,0.00504,6,66879,37405424.699999996,16030896.300000003
P1261,3.4,0.06603999999999999,4,36124,32847553.2,14077522.8
P1262,3.8,0.062,6,35327,34417329.75,11472443.25
P1263,2.1,0.07903,1,71989,17961255.5,17961255.5
P1264,9.3,0.007009999999999993,6,84708,16899246.0,16899246.0
P1265,6.3,0.03703,1,53725,21463137.5,21463137.5
P1266,2.8,0.07200000000000001,3,72617,18117941.5,18117941.5
P1267,9.5,0.00504,2,86048,4259376.0,4259376.0
P1268,4.6,0.054000000000000006,4,29931,31405101.75,10468367.25
P1269,6.0,0.04003,1,48922,40323958.5,13441319.5
P1270,9.6,0.004060000000000004,2,17777,25584658.400000002,6396164.6
P1271,9.4,0.006099999999999997,3,77970,28022418.0,18681612.0
P1272,8.9,0.011039999999999996,2,102501,5073799.5,5073799.5
P1273,3.9,0.06109,5,72746,30502397.799999997,13072456.200000003
P1274,3.3,0.06701,4,35447,29750667.099999998,12750285.900000002
P1275,1.8,0.08200999999999999,1,43997,26371801.8,17581201.2
P1276,1.5,0.08505000000000001,6,78994,7859903.0,7859903.0
P1277,5.9,0.0411,4,42238,34814671.5,11604890.5
P1278,8.8,0.012029999999999992,1,57407,43012194.75,14337398.25
P1279,8.0,0.02004,3,58457,36786990.099999994,15765852.900000002
P1280,5.6,0.044050000000000006,1,61192,25657805.599999998,10996202.400000002
P1281,2.7,0.07309,6,54681,29494931.4,19663287.6
P1282,5.3,0.0471,4,74840,18672580.0,18672580.0
P1283,1.5,0.08507999999999999,5,52648,28398331.2,18932220.8
P1284,3.5,0.06503,1,63429,22796382.599999998,15197588.400000002
P1285,1.6,0.08403000000000001,6,64360,26986147.999999996,11565492.000000004
P1286,4.0,0.06002,3,33739,30678872.7,13148088.3
P1287,10.0,6.000000000000001e-05,5,35539,37289295.75,12429765.25
P1288,2.6,0.07409,1,26511,29804991.75,9934997.25
P1289,3.3,0.06708,3,35456,32240140.799999997,13817203.200000001
P1290,9.9,0.0010899999999999966,1,61248,33037171.2,22024780.8
P1291,7.3,0.02701,7,84385,12615557.5,12615557.5
P1292,4.6,0.05403,1,55728,31168670.4,13358001.600000003
P1293,6.7,0.03307,5,46026,32185981.799999997,13793992.200000003
P1294,1.5,0.08503999999999999,6,50471,30252317.4,20168211.6
P1295,5.7,0.04309,2,34503,31373577.9,13445819.100000001
P1296,4.3,0.057050000000000003,7,52174,28142655.599999998,18761770.400000002
P1297,7.2,0.028089999999999997,5,42404,27961197.599999998,18640798.400000002
P1298,3.5,0.06509999999999999,3,63833,26771560.2,17847706.8
P1299,3.6,0.06406,5,7464,11339308.8,2834827.1999999997
P1300,2.7,0.07301,5,15153,20595957.6,5148989.399999999
P1301,4.3,0.0571,4,78570,11746215.0,11746215.0
P1302,7.7,0.023049999999999998,1,65202,26048199.0,26048199.0
P1303,6.1,0.039040000000000005,6,74153,14793523.5,14793523.5
P1304,9.5,0.00502,5,37481,39326939.25,13108979.75
P1305,6.4,0.03605,2,53800,30090339.999999996,12895860.000000002
P1306,4.7,0.053079999999999995,7,3606,5766715.2,1441678.7999999998
P1307,6.8,0.03207,3,34422,38525102.4,9631275.599999998
P1308,7.0,0.03003,1,47201,35365349.25,11788449.75
P1309,3.9,0.06104999999999999,3,39900,30695070.0,13155030.000000002
P1310,2.6,0.07404,1,36516,33203998.799999997,14230285.200000001
P1311,5.0,0.05003,6,47185,38892236.25,12964078.75
P1312,6.8,0.03204,3,63444,19001478.0,19001478.0
P1313,8.7,0.013100000000000007,1,46172,38057271.0,12685757.0
P1314,5.3,0.04703,7,39100,32816630.0,14064270.000000002
P1315,8.0,0.020099999999999996,3,21377,29055618.400000002,7263904.599999999
P1316,8.2,0.018070000000000006,1,75866,18162320.4,12108213.600000001
P1317,8.4,0.016079999999999997,7,54528,34314470.4,14706201.600000003
P1318,8.8,0.012019999999999992,1,50560,35356608.0,15152832.000000002
P1319,1.7000000000000002,0.083,6,67605,20240937.0,13493958.000000002
P1320,2.4,0.07603,5,51327,38456754.75,12818918.25
P1321,7.3,0.02704,5,73281,21947659.5,21947659.5
P1322,7.9,0.021009999999999994,2,15104,21737676.8,5434419.199999999
P1323,5.4,0.04609,4,61036,25592394.799999997,10968169.200000003
P1324,7.4,0.026059999999999993,6,66613,23940712.2,15960474.8
P1325,5.8,0.04206000000000001,1,59554,37477332.199999996,16061713.800000003
P1326,4.8,0.05207,2,27396,32853283.200000003,8213320.799999999
P1327,8.7,0.013090000000000006,7,22306,30318315.2,7579578.799999999
P1328,6.8,0.03203,4,70507,29570635.799999997,19713757.200000003
P1329,6.5,0.03504,3,54014,36418939.5,12139646.5
P1330,4.5,0.05502,1,44340,36547245.0,12182415.0
P1331,6.3,0.03709,4,63873,22323613.5,22323613.5
P1332,5.5,0.04506,1,68053,33298332.9,14270714.100000003
P1333,2.9,0.07107,6,39134,35191249.5,11730416.5
P1334,9.5,0.00509,2,61974,33428775.599999998,22285850.400000002
P1335,3.8,0.06203,4,69308,16592335.2,11061556.8
P1336,5.6,0.044000000000000004,4,25613,30715109.6,7678777.3999999985
P1337,7.1,0.02902,5,83571,8315314.5,8315314.5
P1338,2.0,0.08005000000000001,2,52553,25193908.2,16795938.8
P1339,2.0,0.08006,5,6455,9806436.0,2451608.9999999995
P1340,4.6,0.05407,4,56416,30430790.4,20287193.6
P1341,5.7,0.043039999999999995,3,78126,11679837.0,11679837.0
P1342,4.6,0.054090000000000006,4,61214,34236990.199999996,14672995.800000003
P1343,5.8,0.042,4,29138,34942289.6,8735572.399999999
P1344,4.4,0.0561,3,37664,31611395.2,13547740.800000003
P1345,6.7,0.033049999999999996,2,54028,30217860.4,12950511.600000003
P1346,4.3,0.057050000000000003,4,73130,21902435.0,21902435.0
P1347,7.5,0.02503,1,60404,33783957.199999996,14478838.800000003
P1348,1.6,0.08407,7,63491,15841004.5,15841004.5
P1349,3.8,0.06205,5,78205,15601897.5,15601897.5
P1350,8.7,0.013030000000000007,1,77312,23154944.0,23154944.0
P1351,5.4,0.046,7,63671,22883357.4,15255571.600000001
P1352,2.0,0.08004,2,66456,13257972.0,13257972.0
P1353,3.8,0.06202,3,48809,32909468.25,10969822.75
P1354,2.9,0.07103999999999999,6,43736,28839518.4,19226345.6
P1355,4.8,0.052090000000000004,3,24580,27634065.0,9211355.0
P1356,4.7,0.053099999999999994,3,47704,39320022.0,13106674.0
P1357,5.4,0.04609,1,48357,31886605.8,21257737.2
P1358,5.6,0.04407,5,75259,18017004.599999998,12011336.400000002
P1359,2.3,0.07706,4,43965,28990521.0,19327014.0
P1360,5.9,0.04109,1,73323,26352286.2,17568190.8
P1361,6.5,0.035089999999999996,3,28478,34150817.6,8537704.399999999
P1362,7.3,0.02701,4,45036,29696738.4,19797825.6
P1363,8.8,0.012019999999999992,3,85504,4232448.0,4232448.0
P1364,10.0,8e-05,5,88542,21196954.799999997,14131303.200000001
P1365,8.0,0.02004,6,40983,37265841.9,15971075.100000001
P1366,3.8,0.06207,5,55686,30037028.4,20024685.6
P1367,3.9,0.061099999999999995,3,26205,31425036.0,7856258.999999999
P1368,2.5,0.07501000000000001,7,2131,3407895.2,851973.7999999999
P1369,2.7,0.073,4,39628,35635479.0,11878493.0
P1370,5.4,0.04601999999999999,4,39178,38169166.5,12723055.5
P1371,5.0,0.050010000000000006,1,68575,24645855.0,16430570.000000002
P1372,6.6,0.03404,1,19134,26006932.8,6501733.199999999
P1373,4.7,0.05304,4,62509,21846895.5,21846895.5
P1374,10.0,5e-05,1,49040,37726472.0,16168488.000000002
P1375,6.0,0.040069999999999995,7,38219,34368435.75,11456145.25
P1376,8.7,0.013050000000000006,3,24676,31565539.200000003,7891384.799999999
P1377,5.3,0.04704,5,77799,11630950.5,11630950.5
P1378,4.4,0.056049999999999996,5,48279,30381974.7,13020846.300000003
P1379,3.6,0.06408,1,27462,32932430.400000002,8233107.599999999
P1380,1.4,0.0861,4,64182,19222509.0,19222509.0
P1381,3.9,0.06109,3,16451,22360199.2,5590049.799999999
P1382,4.3,0.05702,3,48206,30336035.799999997,13001158.200000003
P1383,8.5,0.01502,3,43398,28616641.2,19077760.8
P1384,2.6,0.07409,4,58330,23302835.0,23302835.0
P1385,6.5,0.03505,3,67751,28414769.4,18943179.6
P1386,3.6,0.06409000000000001,5,20506,24591820.5,8197273.5
P1387,1.7000000000000002,0.08305000000000001,4,51271,28675870.299999997,12289658.700000003
P1388,1.7000000000000002,0.08309000000000001,4,87369,8693215.5,8693215.5
P1389,4.6,0.054000000000000006,6,69934,16742199.599999998,11161466.400000002
P1390,3.7,0.06306,7,29671,31132296.75,10377432.25
P1391,5.8,0.042030000000000005,4,69272,20746964.0,20746964.0
P1392,9.0,0.010009999999999998,6,25689,32861368.8,8215342.199999999
P1393,7.5,0.025,3,35947,35021364.75,11673788.25
P1394,4.3,0.057,5,92756,4591422.0,4591422.0
P1395,9.3,0.007029999999999993,4,36005,32739346.5,14031148.500000002
P1396,8.7,0.013000000000000006,7,85609,12798545.5,12798545.5
P1397,5.5,0.04501,2,24274,29110594.5,9703531.5
P1398,3.3,0.067,4,46942,28137034.8,18758023.2
P1399,8.9,0.011069999999999995,5,35758,40020353.6,10005088.399999999
P1400,3.6,0.06405,7,44347,36553014.75,12184338.25
P1401,3.7,0.06306,4,67434,28275076.199999996,12117889.800000003
P1402,9.1,0.009060000000000004,2,72302,18039349.0,18039349.0
P1403,4.4,0.05609,2,61571,22128617.4,14752411.600000001
P1404,8.8,0.012019999999999992,2,63460,31050977.999999996,13307562.000000004
P1405,4.3,0.057069999999999996,4,67957,28494370.099999998,12211872.900000002
P1406,9.8,0.0020199999999999927,6,8358,13366113.6,3341528.3999999994
P1407,7.9,0.02107,6,77182,18477370.799999997,12318247.200000001
P1408,4.4,0.05601999999999999,3,62871,22595837.4,15063891.600000001
P1409,3.6,0.06401000000000001,6,63930,26812242.0,17874828.0
P1410,3.6,0.06408,4,37028,31077600.4,13318971.600000001
P1411,1.6,0.08405000000000001,7,82358,8194621.0,8194621.0
P1412,2.7,0.07304,3,50748,30418351.2,20278900.8
P1413,2.1,0.07902,1,72337,14431231.5,14431231.5
P1414,4.5,0.05504,6,40356,33263433.0,11087811.0
P1415,7.5,0.02505,5,16170,23271864.0,5817965.999999999
P1416,4.2,0.057999999999999996,4,69695,17388902.5,17388902.5
P1417,5.9,0.040999999999999995,5,21424,25692732.0,8564244.0
P1418,8.7,0.013000000000000006,2,56338,42211246.5,14070415.5
P1419,1.2,0.08802000000000001,7,77117,7673141.5,7673141.5
P1420,8.7,0.013020000000000007,1,68484,28722189.599999998,19148126.400000002
P1421,4.3,0.05704,1,55482,22165059.0,22165059.0
P1422,9.5,0.00509,7,62109,34737563.699999996,14887527.300000003
P1423,6.7,0.03304,1,18028,24503657.6,6125914.399999999
P1424,9.2,0.008010000000000007,6,67789,27081705.5,27081705.5
P1425,7.9,0.021009999999999994,6,78943,7854828.5,7854828.5
P1426,8.5,0.01509,3,45571,38247740.3,16391888.700000003
P1427,9.8,0.002089999999999993,6,8365,13377308.0,3344326.9999999995
P1428,3.8,0.06208,3,85170,4215915.0,4215915.0
P1429,7.4,0.026029999999999998,7,40425,36758452.5,15753622.500000002
P1430,4.0,0.060039999999999996,6,73924,14747838.0,14747838.0
P1431,10.0,3.0000000000000004e-05,7,67042,32803650.599999998,14058707.400000002
P1432,3.9,0.06101,2,31903,29009397.9,12432599.100000001
P1433,6.8,0.032,2,83949,12550375.5,12550375.5
P1434,8.9,0.011029999999999995,2,84341,20191235.4,13460823.600000001
P1435,8.3,0.01708999999999999,3,60857,38297310.099999994,16413132.900000002
P1436,8.8,0.012069999999999992,5,69846,34175647.8,14646706.200000003
P1437,9.8,0.001999999999999993,3,88360,17627820.0,17627820.0
P1438,7.0,0.0301,4,43095,35521053.75,11840351.25
P1439,5.7,0.04308,5,44457,37312760.1,15991182.900000002
P1440,4.0,0.06005,7,61262,22017562.799999997,14678375.200000001
P1441,9.9,0.0010499999999999965,1,45359,34894678.699999996,14954862.300000003
P1442,8.9,0.010999999999999996,4,46724,42016557.0,14005519.0
P1443,8.9,0.011089999999999996,5,76116,22796742.0,22796742.0
P1444,6.9,0.031019999999999995,6,84024,4159188.0,4159188.0
P1445,2.4,0.07601,2,39359,35393580.75,11797860.25
P1446,9.9,0.0010599999999999965,5,66954,32760592.199999996,14040253.800000003
P1447,6.4,0.03605,3,57197,31990282.099999998,13710120.900000002
P1448,1.7000000000000002,0.08305000000000001,7,22228,26655817.6,6663954.399999999
P1449,1.5,0.08506999999999999,3,33849,32977388.25,10992462.75
P1450,2.0,0.08007,4,26903,30109837.6,7527459.3999999985
P1451,3.0,0.07006,4,31215,30411213.75,10137071.25
P1452,4.7,0.05303,5,35510,36901992.0,9225497.999999998
P1453,6.7,0.03307,4,84979,8455410.5,8455410.5
P1454,3.9,0.06101,2,47754,39361234.5,13120411.5
P1455,3.9,0.061059999999999996,4,59494,33274994.199999996,14260711.800000003
P1456,8.8,0.011999999999999993,7,29540,35424368.0,8856091.999999998
P1457,6.9,0.031099999999999996,3,70227,25239583.799999997,16826389.200000003
P1458,3.0,0.07003,2,26529,29825228.25,9941742.75
P1459,4.9,0.051039999999999995,6,60388,28950007.2,19300004.8
P1460,1.9,0.08109999999999999,4,24804,29744956.8,7436239.199999999
P1461,6.5,0.035089999999999996,3,29872,33432742.400000002,8358185.599999999
P1462,1.6,0.08406000000000001,1,24881,27972464.25,9324154.75
P1463,2.7,0.07304,2,32113,31286090.25,10428696.75
P1464,7.6,0.024000000000000004,1,80048,15969576.0,15969576.0
P1465,1.8,0.08209,5,40751,34202314.3,14658134.700000001
P1466,3.9,0.06104999999999999,4,2980,4765616.0,1191403.9999999998
P1467,1.5,0.085,6,35475,34561518.75,11520506.25
P1468,4.5,0.055099999999999996,2,65922,27647686.799999997,18431791.200000003
P1469,4.5,0.05509,1,22723,27250557.75,9083519.25
P1470,4.8,0.052090000000000004,4,48580,30571393.999999996,13102026.000000002
P1471,9.0,0.010029999999999999,6,12023,18265341.6,4566335.399999999
P1472,4.2,0.05806,3,54308,26035255.2,17356836.8
P1473,3.8,0.06204,1,41391,31842096.299999997,13646612.700000001
P1474,3.8,0.06201,4,35326,36710779.2,9177694.799999999
P1475,6.4,0.036039999999999996,1,59093,31874764.2,21249842.8
P1476,6.9,0.031089999999999996,1,30718,32230861.5,10743620.5
P1477,5.3,0.047080000000000004,4,59630,33351058.999999996,14293311.000000002
P1478,6.4,0.03603,3,38534,32341586.2,13860679.800000003
P1479,2.5,0.07508,5,23550,26476087.5,8825362.5
P1480,8.5,0.015009999999999999,1,27124,34697020.800000004,8674255.2
P1481,5.8,0.042050000000000004,3,56707,31716225.099999998,13592667.900000002
P1482,6.8,0.032,4,67468,20206666.0,20206666.0
P1483,3.6,0.06404,2,27086,32481531.200000003,8120382.799999999
P1484,6.4,0.036019999999999996,3,83597,12497751.5,12497751.5
P1485,9.8,0.002049999999999993,6,12578,19108497.6,4777124.399999999
P1486,8.7,0.013090000000000006,1,69049,20680175.5,20680175.5
P1487,9.7,0.003070000000000007,7,49677,38216516.099999994,16378506.900000002
P1488,6.2,0.038079999999999996,2,65645,16378427.5,16378427.5
P1489,9.7,0.003020000000000007,6,12977,19714658.400000002,4928664.6
P1490,8.6,0.014070000000000003,4,59470,29098670.999999996,12470859.000000002
P1491,9.7,0.0031000000000000073,2,22664,30804908.8,7701227.199999999
P1492,5.4,0.04606,5,38560,35062608.0,15026832.000000002
P1493,2.7,0.07309,3,33795,30729793.5,13169911.500000002
P1494,2.4,0.07601999999999999,3,29958,31433431.5,10477810.5
P1495,1.8,0.08209,1,60790,25489246.999999996,10923963.000000002
P1496,7.2,0.028069999999999998,7,47354,28383987.599999998,18922658.400000002
P1497,2.8,0.07205,3,27064,30290028.8,7572507.199999998
P1498,9.5,0.00502,4,36849,35900138.25,11966712.75
P1499,6.4,0.03609999999999999,6,55120,33038928.0,22025952.0
P1500,7.2,0.028009999999999997,6,55558,22195421.0,22195421.0
P1501,5.7,0.04309,6,22222,26649733.5,8883244.5
P1502,9.5,0.0051,5,54099,40533675.75,13511225.25
P1503,5.0,0.050010000000000006,5,27175,30551493.75,10183831.25
P1504,8.6,0.014010000000000002,2,35475,34561518.75,11520506.25
P1505,5.0,0.050010000000000006,3,51081,38272439.25,12757479.75
P1506,2.5,0.07503,4,54012,25893352.799999997,17262235.200000003
P1507,3.1,0.0691,6,58797,20549551.5,20549551.5
P1508,2.0,0.08006,6,46699,32656610.7,13995690.300000003
P1509,1.7000000000000002,0.08306000000000001,1,58572,32759319.599999998,14039708.400000002
P1510,8.5,0.01509,2,82937,8252231.5,8252231.5
P1511,1.2,0.08801,6,39318,25926289.2,17284192.8
P1512,3.9,0.061,4,66569,23265865.5,23265865.5
P1513,2.6,0.07400000000000001,3,39676,26162354.4,17441569.6
P1514,2.9,0.07103999999999999,2,28072,31418182.400000002,7854545.599999999
P1515,8.7,0.013100000000000007,5,51448,38547414.0,12849138.0
P1516,4.9,0.05107999999999999,3,33865,32992976.25,10997658.75
P1517,7.9,0.021019999999999994,2,6669,10665064.8,2666266.1999999997
P1518,4.8,0.05202,2,70088,13982556.0,13982556.0
P1519,4.6,0.054060000000000004,5,45329,27170202.599999998,18113468.400000002
P1520,7.8,0.022019999999999998,1,51458,33931405.199999996,22620936.8
P1521,5.7,0.04307,4,82423,8201088.5,8201088.5
P1522,1.9,0.081,3,64707,27138115.799999997,18092077.200000003
P1523,8.0,0.02007,7,6828,10919337.6,2729834.4
P1524,6.2,0.038099999999999995,1,69930,24440535.0,24440535.0
P1525,4.4,0.05601,3,52283,20887058.5,20887058.5
P1526,5.0,0.05008,6,58262,32585936.599999998,13965401.400000002
P1527,4.9,0.05107999999999999,3,51669,27870258.599999998,18580172.400000002
P1528,7.3,0.02705,6,90731,9027734.5,9027734.5
P1529,2.3,0.07708,7,58681,24604943.299999997,10544975.700000003
P1530,6.4,0.03609999999999999,4,30860,32379855.0,10793285.0
P1531,3.0,0.07009,2,34051,35385799.2,8846449.799999999
P1532,5.6,0.044090000000000004,2,35657,34738832.25,11579610.75
P1533,8.7,0.013050000000000006,4,40281,41860015.2,10465003.799999999
P1534,9.6,0.004010000000000003,2,80202,16000299.0,16000299.0
P1535,7.0,0.03007,3,63229,26518242.599999998,17678828.400000002
P1536,9.0,0.01004,4,84186,12585807.0,12585807.0
P1537,3.4,0.066,4,25402,28558198.5,9519399.5
P1538,8.0,0.02005,5,19804,26917596.8,6729399.199999999
P1539,7.6,0.02402,4,42714,35207014.5,11735671.5
P1540,6.3,0.037040000000000003,1,74316,14826042.0,14826042.0
P1541,9.3,0.007069999999999993,6,72327,30326711.099999998,12997161.900000004
P1542,3.9,0.06109,3,40691,34151956.3,14636552.700000001
P1543,4.5,0.05502,3,36533,33219456.9,14236910.100000001
P1544,5.5,0.04506,1,18622,25311022.400000002,6327755.599999999
P1545,7.8,0.022099999999999998,2,52978,35720416.5,11906805.5
P1546,3.9,0.061099999999999995,5,72350,17320590.0,11547060.000000002
P1547,6.4,0.03607,4,44295,29208123.0,19472082.0
P1548,9.8,0.002059999999999993,4,34174,38247540.800000004,9561885.2
P1549,5.8,0.042030000000000005,4,68335,28659699.0,19106466.0
P1550,6.3,0.037070000000000006,1,42552,28058788.8,18705859.2
P1551,2.6,0.0741,5,2908,4650473.600000001,1162618.4
P1552,9.8,0.0020299999999999927,3,48871,40281921.75,13427307.25
P1553,3.8,0.06205,3,37190,33443107.5,11147702.5
P1554,2.8,0.07205,2,75340,22556796.0,15037864.000000002
P1555,2.0,0.08004,5,55605,19433947.5,19433947.5
P1556,1.7000000000000002,0.08310000000000001,2,58796,24659042.4,16439361.600000001
P1557,2.3,0.07704,6,52412,28271032.799999997,18847355.200000003
P1558,7.7,0.023009999999999996,2,29992,35966406.4,8991601.599999998
P1559,9.1,0.009030000000000003,7,72692,25405854.0,25405854.0
P1560,8.0,0.020019999999999996,7,65333,22833883.5,22833883.5
P1561,6.0,0.04009,5,9567,14534186.4,3633546.5999999996
P1562,2.4,0.0761,7,48668,26251519.2,17501012.8
P1563,10.0,5e-05,1,38638,40152609.6,10038152.399999999
P1564,9.9,0.0010199999999999964,5,32454,38918836.800000004,9729709.2
P1565,1.3,0.087,2,57928,24289210.4,10409661.600000003
P1566,8.2,0.018030000000000004,2,60436,25346858.4,16897905.6
P1567,5.2,0.04803999999999999,4,64147,22419376.5,22419376.5
P1568,2.9,0.07106,3,68605,13686697.5,13686697.5
P1569,9.5,0.00506,5,39612,38591991.0,12863997.0
P1570,8.8,0.012049999999999991,5,48602,36415048.5,12138349.5
P1571,4.9,0.05101,2,12663,18224589.6,4556147.399999999
P1572,7.0,0.030019999999999998,5,81066,16172667.0,16172667.0
P1573,4.6,0.05403,7,68433,13652383.5,13652383.5
P1574,2.6,0.07407,1,40192,33733145.6,14457062.400000002
P1575,2.9,0.07103999999999999,4,71801,21504399.5,21504399.5
P1576,4.0,0.060090000000000005,6,52841,36951711.3,15836447.700000003
P1577,10.0,2e-05,3,84538,4184631.0,4184631.0
P1578,3.7,0.06306,2,48728,32854854.0,10951618.0
P1579,7.0,0.030019999999999998,5,34066,38126667.2,9531666.799999999
P1580,8.0,0.02007,4,11454,17400916.8,4350229.199999999
P1581,2.8,0.07205,7,66648,23953291.2,15968860.8
P1582,7.0,0.03005,4,67699,16890900.5,16890900.5
P1583,7.7,0.023049999999999998,3,49645,38191898.5,16367956.500000002
P1584,5.4,0.04601,4,67611,24299393.4,16199595.600000001
P1585,8.7,0.013100000000000007,4,79352,19798324.0,19798324.0
P1586,4.9,0.05101,4,42295,35498193.5,15213511.500000002
P1587,3.8,0.06202,4,57658,31100725.2,20733816.8
P1588,7.8,0.022090000000000002,1,46451,41771061.75,13923687.25
P1589,5.6,0.04403000000000001,1,33193,32338280.25,10779426.75
P1590,5.5,0.04507,6,4352,6959718.4,1739929.5999999999
P1591,5.0,0.050039999999999994,2,40736,31338204.799999997,13430659.200000001
P1592,6.6,0.034080000000000006,2,65949,19745130.599999998,13163420.400000002
P1593,10.0,7.000000000000001e-05,7,29536,35419571.2,8854892.799999999
P1594,5.6,0.04403000000000001,4,49193,26534704.2,17689802.8
P1595,7.5,0.02508,2,47753,31488328.2,20992218.8
P1596,8.8,0.012029999999999992,3,79450,23787330.0,15858220.000000002
P1597,5.3,0.04703,1,58523,28055926.2,18703950.8
P1598,3.0,0.07001,3,31219,32442784.8,8110696.199999998
P1599,7.0,0.03001,4,45635,35107005.5,15045859.500000002
P1600,9.7,0.003010000000000007,2,51297,38434277.25,12811425.75
P1601,1.6,0.08410000000000001,7,54312,26037172.799999997,17358115.200000003
P1602,8.7,0.013060000000000007,6,48804,37544917.199999996,16090678.800000003
P1603,1.9,0.08106,1,44073,30820248.9,13208678.100000001
P1604,8.5,0.01508,3,44799,37599800.699999996,16114200.300000003
P1605,8.3,0.017099999999999994,6,58719,36951866.699999996,15836514.300000003
P1606,9.2,0.008010000000000007,7,46588,30720127.2,20480084.8
P1607,8.9,0.011059999999999997,2,43699,33617640.699999996,14407560.300000003
P1608,9.0,0.01006,3,82502,12334049.0,12334049.0
P1609,8.5,0.01504,4,82086,12271857.0,12271857.0
P1610,8.9,0.011059999999999997,6,59239,23665980.5,23665980.5
P1611,4.5,0.05502,2,23323,29834781.6,7458695.3999999985
P1612,1.8,0.08209,6,87460,8702270.0,8702270.0
P1613,1.9,0.08107999999999999,7,19612,25087670.400000002,6271917.599999999
P1614,6.5,0.035070000000000004,3,5218,8344625.600000001,2086156.3999999997
P1615,1.9,0.08102000000000001,2,60876,21878834.4,14585889.600000001
P1616,8.3,0.017049999999999992,3,63049,26442750.599999998,17628500.400000002
P1617,1.9,0.08102999999999999,1,64704,31659667.199999996,13568428.800000003
P1618,7.6,0.024080000000000004,6,61641,29550695.4,19700463.6
P1619,7.3,0.02709,6,81327,16224736.5,16224736.5
P1620,9.9,0.0010099999999999964,6,82057,16370371.5,16370371.5
P1621,3.5,0.06507,5,32171,33432103.200000003,8358025.799999999
P1622,5.8,0.042039999999999994,6,49029,36734978.25,12244992.75
P1623,4.6,0.054060000000000004,1,36431,32760576.75,10920192.25
P1624,4.1,0.059050000000000005,6,65207,19529496.5,19529496.5
P1625,2.4,0.07604,1,24899,27992700.75,9330900.25
P1626,9.6,0.004070000000000003,7,75696,22663382.4,15108921.600000001
P1627,9.5,0.00505,2,44113,39668615.25,13222871.75
P1628,9.2,0.008000000000000007,3,70861,21222869.5,21222869.5
P1629,4.3,0.057,7,57142,30822394.799999997,20548263.200000003
P1630,2.4,0.07609,5,71126,14189637.0,14189637.0
P1631,8.5,0.01502,2,67515,28309039.499999996,12132445.500000004
P1632,3.1,0.069,4,77575,11597462.5,11597462.5
P1633,9.7,0.0031000000000000073,3,67059,26790070.5,26790070.5
P1634,4.2,0.05803,7,63274,26537115.599999998,17691410.400000002
P1635,3.0,0.07007,7,82750,4096125.0,4096125.0
P1636,3.6,0.06407,3,35725,32484742.5,13922032.500000002
P1637,5.0,0.05003,4,17355,23588916.0,5897228.999999999
P1638,1.5,0.08506999999999999,7,6013,9134949.6,2283737.4
P1639,6.6,0.034010000000000006,7,14637,21065570.400000002,5266392.6
P1640,9.5,0.00506,6,17494,25177364.8,6294341.199999999
P1641,7.9,0.021079999999999998,7,57259,32024958.7,13724982.300000003
P1642,5.5,0.04502,3,54195,34104913.5,14616391.500000002
P1643,1.8,0.08207999999999999,1,30301,29520749.25,9840249.75
P1644,8.9,0.011029999999999995,3,36921,38739359.25,12913119.75
P1645,9.5,0.00504,1,63071,39690580.3,17010248.700000003
P1646,8.4,0.016019999999999996,4,28263,31774677.75,10591559.25
P1647,1.8,0.08207999999999999,2,1836,2936131.2,734032.7999999999
P1648,8.0,0.02,3,43883,33759191.9,14468225.100000001
P1649,2.8,0.07201,5,45659,34210005.75,11403335.25
P1650,9.8,0.0020299999999999927,1,43574,36571658.199999996,15673567.800000003
P1651,5.5,0.045090000000000005,3,82258,8184671.0,8184671.0
P1652,7.4,0.026089999999999995,2,70665,29629834.499999996,12698500.500000004
P1653,9.5,0.00502,6,59732,33408107.599999998,14317760.400000002
P1654,1.6,0.08410000000000001,3,29236,30675873.0,10225291.0
P1655,2.4,0.07604999999999999,3,56324,30381165.599999998,20254110.400000002
P1656,4.2,0.05808,3,72125,10782687.5,10782687.5
P1657,8.2,0.018030000000000004,7,85270,17011365.0,17011365.0
P1658,4.5,0.05502,7,48358,26084305.2,17389536.8
P1659,3.5,0.06502,1,34485,31357210.5,13438804.500000002
P1660,3.9,0.06103,5,53811,36282066.75,12094022.25
P1661,5.6,0.044000000000000004,1,82348,8193626.0,8193626.0
P1662,8.0,0.02001,4,24471,31303303.2,7825825.799999999
P1663,5.0,0.05005,7,53795,40305903.75,13435301.25
P1664,6.5,0.035089999999999996,5,55216,33096470.4,22064313.6
P1665,8.6,0.014020000000000003,2,40869,42471064.800000004,10617766.199999997
P1666,5.8,0.04209,2,69340,16599995.999999998,11066664.000000002
P1667,2.3,0.0771,2,45243,31638429.9,13559327.100000001
P1668,2.5,0.07503,1,65554,16355723.0,16355723.0
